#"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
7.209897041E-3,4.300202315E1,-7.879182104E1,1.766117731E2,1.418995866E2,NaN,NaN,1.125975177E-6,4.448722365E1,1.025820018E1,-1.000000000E0
3.855991364E-2,4.300202315E1,-7.879182105E1,1.766117731E2,1.418995866E2,NaN,NaN,2.186836755E-2,6.134359954E1,1.026902884E1,-1.000000000E0
7.994079590E-1,4.300187924E1,-7.879163777E1,1.766117731E2,1.418998921E2,NaN,NaN,2.523540014E-2,4.056179303E1,1.025171355E1,-1.000000000E0
2.067157388E0,4.300190926E1,-7.879163233E1,1.768357740E2,1.421238402E2,NaN,NaN,2.823685958E-2,4.407902663E1,1.019489510E1,-1.000000000E0
3.067149878E0,4.300193607E1,-7.879162806E1,1.768779289E2,1.421659479E2,NaN,NaN,3.219775013E-2,4.722983104E1,1.007012297E1,-1.000000000E0
4.067142844E0,4.300197077E1,-7.879161705E1,1.769047025E2,1.421926616E2,NaN,NaN,4.062354210E-2,4.942025516E1,9.774437814E0,-1.000000000E0
5.067136168E0,4.300204605E1,-7.879160525E1,1.769938620E2,1.422816884E2,NaN,NaN,5.532136011E-2,5.354230254E1,9.334918796E0,-1.000000000E0
6.067127705E0,4.300217734E1,-7.879158435E1,1.771299208E2,1.424175157E2,NaN,NaN,7.555724777E-2,5.618023183E1,8.365920396E0,-1.000000000E0
7.068562984E0,4.300235813E1,-7.879155581E1,1.771745014E2,1.424617775E2,1.100000024E0,1.972265625E2,9.593197234E-2,5.232521433E1,6.891667395E0,-1.000000000E0
8.068564177E0,4.300254016E1,-7.879152712E1,1.772452970E2,1.425322522E2,1.049999952E0,1.972265625E2,1.086531759E-1,3.757474782E1,4.951525597E0,-1.000000000E0
9.068557739E0,4.300265412E1,-7.879151330E1,1.772141113E2,1.425008645E2,1.519999981E0,1.975781250E2,1.101573761E-1,3.333549337E0,3.000000000E0,-1.000000000E0
1.006855857E1,4.300264178E1,-7.879152091E1,1.771079712E2,1.423947446E2,1.519999981E0,1.975781250E2,1.112467005E-1,3.354809281E0,3.000000000E0,-1.000000000E0
1.106856298E1,4.300263265E1,-7.879152573E1,1.764792480E2,1.417660368E2,1.220000029E0,1.975781250E2,1.128972664E-1,3.369944411E0,3.000000000E0,-1.000000000E0
1.206855440E1,4.300261852E1,-7.879153199E1,1.766774902E2,1.419643028E2,1.220000029E0,2.014453125E2,1.144695111E-1,3.313923234E0,3.000000000E0,-1.000000000E0
1.306855583E1,4.300260553E1,-7.879153962E1,1.769541016E2,1.422409357E2,1.399999976E0,2.014453125E2,1.157534529E-1,3.299495283E0,3.000000000E0,-1.000000000E0
1.406855690E1,4.300259483E1,-7.879154555E1,1.769541018E2,1.422409537E2,1.399999976E0,2.014453082E2,1.172879816E-1,2.765502510E0,4.029364438E0,-1.000000000E0
1.506854749E1,4.300258197E1,-7.879155239E1,1.771079104E2,1.423947838E2,1.600000024E0,2.014453076E2,1.190237562E-1,2.871321497E0,4.029364438E0,-1.000000000E0
1.606854570E1,4.300256734E1,-7.879155983E1,1.775963138E2,1.428832117E2,1.789999962E0,2.014453070E2,1.206368518E-1,3.059475437E0,4.029364438E0,-1.000000000E0
1.706854045E1,4.300255380E1,-7.879156698E1,1.774389651E2,1.427258856E2,1.600000024E0,2.014453076E2,1.220147075E-1,3.244232031E0,4.029364438E0,-1.000000000E0
