"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
6.737722830E-1,4.300229500E1,-7.879058000E1,1.701123649E2,1.354000000E2,0.000000000E0,0.000000000E0,3.706497561E-4,2.099999905E0,3.809999847E1,5.000000000E0
1.173772283E0,4.300229167E1,-7.879058000E1,1.701123589E2,1.354000000E2,5.193547010E-1,1.586100006E2,1.607718140E-3,2.099999905E0,1.150000000E1,1.900000000E1
1.673772283E0,4.300228167E1,-7.879058667E1,1.707123426E2,1.360000000E2,6.315641403E-1,1.614199982E2,2.226252352E-3,2.000000000E0,1.150000000E1,2.400000000E1
2.173772283E0,4.300228667E1,-7.879059000E1,1.709123524E2,1.362000000E2,6.315641403E-1,1.580700073E2,2.798508399E-3,2.099999905E0,1.200000000E1,2.500000000E1
2.673772283E0,4.300228167E1,-7.879058833E1,1.721123430E2,1.374000000E2,6.784039140E-1,1.535599976E2,3.455233878E-3,1.899999976E0,1.219999981E1,2.600000000E1
3.173772283E0,4.300228500E1,-7.879058167E1,1.726123473E2,1.379000000E2,6.125194430E-1,1.419499969E2,4.144023052E-3,1.799999952E0,1.269999981E1,2.900000000E1
4.173772283E0,4.300228000E1,-7.879058667E1,1.735123396E2,1.388000000E2,6.351672411E-1,1.769199982E2,5.503524052E-3,1.700000048E0,1.310000038E1,3.300000000E1
5.989772283E0,4.300226833E1,-7.879058167E1,1.733123173E2,1.386000000E2,1.040253639E0,2.004700012E2,6.075780109E-3,1.799999952E0,1.289999962E1,3.700000000E1
6.989772283E0,4.300226333E1,-7.879058333E1,1.729123087E2,1.382000000E2,9.388533235E-1,2.026300049E2,6.305376530E-3,1.700000048E0,1.260000038E1,3.700000000E1
7.989772283E0,4.300226167E1,-7.879058167E1,1.723123052E2,1.376000000E2,1.187464118E0,1.997500000E2,7.449888650E-3,1.700000048E0,1.250000000E1,3.600000000E1
8.989772283E0,4.300225167E1,-7.879058500E1,1.712122881E2,1.365000000E2,1.259010553E0,2.064400024E2,8.682740795E-3,1.600000024E0,1.160000038E1,3.700000000E1
