#"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
2.126388693E1,4.300269439E1,-7.879287283E1,1.738605959E2,1.391469351E2,1.350000024E0,1.610156287E2,1.351746280E-1,4.748651530E0,4.029364438E0,-1.000000000E0
2.226387835E1,4.300268182E1,-7.879286669E1,1.738325808E2,1.391189442E2,1.379999995E0,1.592578166E2,1.364934833E-1,4.748651530E0,4.029364438E0,-1.000000000E0
2.326386905E1,4.300267091E1,-7.879286031E1,1.737235109E2,1.390098956E2,1.379999995E0,1.567968795E2,1.378396648E-1,4.748651530E0,4.029364438E0,-1.000000000E0
2.426386011E1,4.300265984E1,-7.879285362E1,1.737091677E2,1.389955740E2,1.399999976E0,1.550390674E2,1.391854117E-1,4.748651530E0,4.029364438E0,-1.000000000E0
2.526385033E1,4.300264835E1,-7.879284842E1,1.736207888E2,1.389072171E2,1.399999976E0,1.575000045E2,1.404893409E-1,4.748651530E0,4.029364438E0,-1.000000000E0
2.626384175E1,4.300263723E1,-7.879284335E1,1.733710939E2,1.386575436E2,1.379999995E0,1.582031293E2,1.417874844E-1,4.748651530E0,4.029364438E0,-1.000000000E0
2.726383340E1,4.300262623E1,-7.879283798E1,1.734068605E2,1.386933314E2,1.360000014E0,1.578515668E2,1.430992998E-1,4.748651530E0,4.029364438E0,-1.000000000E0
2.826382482E1,4.300261531E1,-7.879283189E1,1.735711672E2,1.388576592E2,1.350000024E0,1.571484419E2,1.445463572E-1,4.748651530E0,4.029364438E0,-1.000000000E0
2.926381576E1,4.300260318E1,-7.879282542E1,1.733707277E2,1.386572433E2,1.429999948E0,1.578515670E2,1.458648468E-1,4.748651530E0,4.029364438E0,-1.000000000E0
3.026380789E1,4.300259244E1,-7.879281855E1,1.731444094E2,1.384309460E2,1.429999948E0,1.560937548E2,1.470986399E-1,4.748651530E0,4.029364438E0,-1.000000000E0
3.126379955E1,4.300258299E1,-7.879281060E1,1.730527346E2,1.383392902E2,1.360000014E0,1.525781302E2,1.482624295E-1,4.748651530E0,4.029364438E0,-1.000000000E0
3.226379120E1,4.300257578E1,-7.879280023E1,1.732368166E2,1.385233878E2,1.299999952E0,1.441406314E2,1.508502050E-1,4.748651530E0,4.029364438E0,-1.000000000E0
3.326378238E1,4.300258063E1,-7.879276910E1,1.751781987E2,1.404647690E2,8.975554082E-1,8.641128598E1,1.526174258E-1,2.354415049E0,3.000000000E0,-1.000000000E0
3.426377499E1,4.300259635E1,-7.879277230E1,1.749814557E2,1.402679969E2,1.058851749E0,4.610491907E1,1.543605399E-1,2.247169677E0,3.000000000E0,-1.000000000E0
3.526376700E1,4.300261182E1,-7.879276887E1,1.749322298E2,1.402187440E2,1.349784356E0,2.971065761E1,1.557656744E-1,2.123584840E0,3.000000000E0,-1.000000000E0
3.626375866E1,4.300262436E1,-7.879276667E1,1.748017320E2,1.400882242E2,1.387413052E0,1.985578252E1,1.574776631E-1,2.682995004E0,3.000000000E0,-1.000000000E0
3.726375103E1,4.300263972E1,-7.879276796E1,1.744066484E2,1.396931125E2,1.261087066E0,1.858240073E1,1.591760192E-1,2.512246250E0,3.000000000E0,-1.000000000E0
3.826374364E1,4.300265410E1,-7.879276091E1,1.745839383E2,1.398703782E2,1.328558896E0,1.571528367E1,1.604098420E-1,2.412381535E0,3.000000000E0,-1.000000000E0
3.926373470E1,4.300266443E1,-7.879275537E1,1.744703405E2,1.397567632E2,1.229585947E0,1.360212483E1,1.618231735E-1,2.405309268E0,3.000000000E0,-1.000000000E0
4.026372719E1,4.300267589E1,-7.879274784E1,1.744825743E2,1.397689783E2,1.225516677E0,2.203706343E1,1.629957775E-1,2.361953975E0,3.000000000E0,-1.000000000E0
4.126372004E1,4.300268587E1,-7.879274318E1,1.744328600E2,1.397192472E2,1.007957813E0,1.557251715E1,1.646588677E-1,2.339294890E0,3.000000000E0,-1.000000000E0
4.226371217E1,4.300270037E1,-7.879273819E1,1.745207960E2,1.398071582E2,1.453284734E0,1.791983357E1,1.658741417E-1,2.381288896E0,3.000000000E0,-1.000000000E0
4.326370454E1,4.300270966E1,-7.879273031E1,1.745250584E2,1.398114059E2,1.311629660E0,2.546742240E1,1.676950186E-1,2.343160008E0,3.000000000E0,-1.000000000E0
4.426369572E1,4.300272603E1,-7.879272985E1,1.742350940E2,1.395214120E2,1.659739075E0,9.131895276E0,1.692916657E-1,2.311963640E0,3.000000000E0,-1.000000000E0
4.526368904E1,4.300274010E1,-7.879272592E1,1.737722960E2,1.390585898E2,1.520862907E0,1.027886991E1,1.707526364E-1,2.285966633E0,3.000000000E0,-1.000000000E0
4.626368177E1,4.300275209E1,-7.879271856E1,1.743120264E2,1.395983003E2,1.444219453E0,1.672999383E1,1.719804965E-1,2.318493262E0,3.000000000E0,-1.000000000E0
4.726367426E1,4.300276166E1,-7.879271103E1,1.741050962E2,1.393913548E2,1.318851977E0,2.200160250E1,1.734441311E-1,2.295743757E0,3.000000000E0,-1.000000000E0
4.826366663E1,4.300277382E1,-7.879270414E1,1.743247201E2,1.396109585E2,1.324290313E0,2.325628485E1,1.745264145E-1,2.315016378E0,3.000000000E0,-1.000000000E0
4.926365972E1,4.300278285E1,-7.879269918E1,1.745805864E2,1.398668098E2,1.151820503E0,2.332583487E1,1.758945937E-1,2.354937191E0,3.000000000E0,-1.000000000E0
5.026365197E1,4.300279350E1,-7.879269076E1,1.746072851E2,1.398934913E2,1.234944169E0,2.709568917E1,1.767196148E-1,2.414783087E0,3.000000000E0,-1.000000000E0
5.126364410E1,4.300279989E1,-7.879268560E1,1.745589251E2,1.398451212E2,1.121827913E0,2.582777267E1,1.777697562E-1,2.420302308E0,3.000000000E0,-1.000000000E0
5.226363659E1,4.300280617E1,-7.879267596E1,1.749775445E2,1.402637317E2,9.328571551E-1,3.735773793E1,1.793607686E-1,2.398181139E0,3.000000000E0,-1.000000000E0
