"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
5.082858801E-1,4.300200779E1,-7.886021096E1,1.796596985E2,1.449303549E2,0.000000000E0,NaN,8.915557352E-5,4.748651530E0,4.029364438E0,-1.000000000E0
1.508276939E0,4.300200851E1,-7.886021147E1,1.802164612E2,1.454871162E2,0.000000000E0,NaN,9.539318032E-4,4.748651530E0,4.029364438E0,-1.000000000E0
2.508280277E0,4.300201602E1,-7.886021421E1,1.798374940E2,1.451081348E2,5.799999833E-1,3.561328122E2,1.597333258E-3,4.748651530E0,4.029364438E0,-1.000000000E0
3.508289099E0,4.300202091E1,-7.886021844E1,1.806089173E2,1.458795484E2,6.200000048E-1,3.438281236E2,2.079953648E-3,4.748651530E0,4.029364438E0,-1.000000000E0
4.508281112E0,4.300202467E1,-7.886022139E1,1.802272034E2,1.454978271E2,6.000000238E-1,3.438281236E2,2.561596817E-3,4.748651530E0,4.029364438E0,-1.000000000E0
5.508273244E0,4.300202868E1,-7.886022364E1,1.795777894E2,1.448484054E2,6.000000238E-1,3.466406238E2,3.144720371E-3,4.748651530E0,4.029364438E0,-1.000000000E0
6.508264542E0,4.300203365E1,-7.886022594E1,1.799898377E2,1.452604443E2,6.000000238E-1,3.476953114E2,3.893633017E-3,4.748651530E0,4.029364438E0,-1.000000000E0
7.508255959E0,4.300204029E1,-7.886022744E1,1.797093201E2,1.449799145E2,6.800000072E-1,3.515624992E2,4.507785392E-3,4.748651530E0,4.029364438E0,-1.000000000E0
8.508247733E0,4.300204576E1,-7.886022855E1,1.797082825E2,1.449788669E2,6.800000072E-1,3.526171868E2,4.953325205E-3,4.748651530E0,4.029364438E0,-1.000000000E0
9.508237958E0,4.300204971E1,-7.886022949E1,1.799039002E2,1.451744774E2,5.899999738E-1,3.540234370E2,5.530928749E-3,4.748651530E0,4.029364438E0,-1.000000000E0
1.050822842E1,4.300205480E1,-7.886023088E1,1.799125672E2,1.451831349E2,5.899999738E-1,3.522656243E2,6.254467109E-3,4.748651530E0,4.029364438E0,-1.000000000E0
1.150821781E1,4.300206122E1,-7.886023230E1,1.794656068E2,1.447361627E2,6.299999952E-1,3.515624992E2,7.033977397E-3,4.748651530E0,4.029364438E0,-1.000000000E0
1.250820792E1,4.300206818E1,-7.886023348E1,1.790178529E2,1.442883961E2,6.899999976E-1,3.522656242E2,7.766551090E-3,4.748651530E0,4.029364438E0,-1.000000000E0
1.350819731E1,4.300207476E1,-7.886023314E1,1.796125184E2,1.448830501E2,6.999999881E-1,3.557812496E2,8.575481974E-3,4.748651530E0,4.029364438E0,-1.000000000E0
1.450818634E1,4.300208203E1,-7.886023263E1,1.794394837E2,1.447100026E2,6.999999881E-1,3.585937499E2,9.401055570E-3,4.748651530E0,4.029364438E0,-1.000000000E0
1.550817502E1,4.300208945E1,-7.886023235E1,1.796950379E2,1.449655437E2,7.099999785E-1,2.109375219E0,1.012521698E-2,4.748651530E0,4.029364438E0,-1.000000000E0
1.650816298E1,4.300209588E1,-7.886023095E1,1.797618104E2,1.450323050E2,7.099999785E-1,5.273438046E0,1.067697067E-2,4.748651530E0,4.029364438E0,-1.000000000E0
1.750815105E1,4.300209339E1,-7.886022508E1,1.760663377E2,1.413368382E2,4.680510218E-1,3.529281068E1,1.124764544E-2,1.063555136E1,4.509393326E0,-1.000000000E0
1.850813973E1,4.300209852E1,-7.886022540E1,1.760928969E2,1.413633882E2,6.159142065E-1,2.032902154E1,1.199648098E-2,1.111179862E1,4.644702933E0,-1.000000000E0
