"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
5.015618801E-1,4.300201590E1,-7.886021677E1,1.800798646E2,1.453505050E2,7.300000191E-1,3.360937475E2,8.015988233E-4,4.748651530E0,4.029364438E0,-1.000000000E0
1.501517296E0,4.300202239E1,-7.886022104E1,1.800796204E2,1.453502483E2,7.300000191E-1,3.360937475E2,1.783798468E-3,4.748651530E0,4.029364438E0,-1.000000000E0
2.501473784E0,4.300203100E1,-7.886022379E1,1.800013124E2,1.452719242E2,8.600000143E-1,3.494531237E2,2.621090447E-3,4.748651530E0,4.029364438E0,-1.000000000E0
3.501432896E0,4.300203795E1,-7.886022773E1,1.800794984E2,1.453500969E2,8.600000143E-1,3.494531237E2,3.213851817E-3,4.748651530E0,4.029364438E0,-1.000000000E0
4.501393437E0,4.300204292E1,-7.886023037E1,1.801698914E2,1.454404804E2,7.300000191E-1,3.494531239E2,4.018648926E-3,4.748651530E0,4.029364438E0,-1.000000000E0
5.501355171E0,4.300204979E1,-7.886023347E1,1.802046204E2,1.454751964E2,7.300000191E-1,3.494531239E2,4.905204642E-3,4.748651530E0,4.029364438E0,-1.000000000E0
6.501319647E0,4.300205741E1,-7.886023671E1,1.802153626E2,1.454859243E2,7.900000215E-1,3.494531238E2,5.710471487E-3,4.748651530E0,4.029364438E0,-1.000000000E0
7.501284599E0,4.300206460E1,-7.886023781E1,1.800747376E2,1.453452862E2,8.000000119E-1,3.529687492E2,6.503717834E-3,4.748651530E0,4.029364438E0,-1.000000000E0
8.501251459E0,4.300207150E1,-7.886024029E1,1.801172791E2,1.453878148E2,8.299999833E-1,3.476953110E2,7.305510514E-3,4.748651530E0,4.029364438E0,-1.000000000E0
9.501219153E0,4.300207867E1,-7.886024138E1,1.801730653E2,1.454435879E2,8.299999833E-1,3.476953110E2,8.099167796E-3,4.748651530E0,4.029364438E0,-1.000000000E0
1.050118780E1,4.300208580E1,-7.886024197E1,1.800491029E2,1.453196127E2,8.299999833E-1,3.476953110E2,8.732980649E-3,4.748651530E0,4.029364438E0,-1.000000000E0
1.150115812E1,4.300209129E1,-7.886023987E1,1.800549012E2,1.453254018E2,8.299999833E-1,3.476953110E2,9.596044199E-3,4.748651530E0,4.029364438E0,-1.000000000E0
1.250112927E1,4.300209726E1,-7.886023310E1,1.802664491E2,1.455369407E2,8.000000119E-1,8.789063522E0,1.045442643E-2,4.748651530E0,4.029364438E0,-1.000000000E0
1.350110042E1,4.300210453E1,-7.886022953E1,1.802749940E2,1.455454736E2,8.399999738E-1,9.140626116E0,1.111611198E-2,4.748651530E0,4.029364438E0,-1.000000000E0
1.450107443E1,4.300210056E1,-7.886022346E1,1.761785653E2,1.414490536E2,7.803812706E-1,2.211649671E1,1.219099191E-2,1.794702762E1,8.990080234E0,-1.000000000E0
