"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
0.000000000E0,4.300357710E1,-7.879490030E1,NaN,NaN,NaN,NaN,4.908050567E-1,8.000000000E2,0.000000000E0,0.000000000E0
0.000000000E0,4.300643230E1,-7.879950310E1,NaN,NaN,NaN,NaN,4.908050567E-1,6.000000000E2,0.000000000E0,0.000000000E0
4.832478200E-2,4.300643230E1,-7.879950310E1,NaN,NaN,NaN,NaN,9.648431045E-1,6.000000000E2,0.000000000E0,0.000000000E0
1.138178802E0,4.300458034E1,-7.879425221E1,1.819241928E2,1.472067871E2,1.009999990E0,3.392000122E2,9.653809637E-1,4.487474918E0,5.720835686E0,0.000000000E0
1.575979739E0,4.300458236E1,-7.879425822E1,1.746015050E2,1.398840942E2,6.999999881E-1,3.392000122E2,9.667072803E-1,4.821793556E0,5.594186783E0,1.100000000E1
2.578424374E0,4.300458320E1,-7.879424195E1,1.723553477E2,1.376379395E2,6.499999762E-1,1.720000076E1,9.680543293E-1,3.790092468E0,4.025475979E0,1.600000000E1
3.576561405E0,4.300459474E1,-7.879424699E1,1.715757067E2,1.368582764E2,7.900000215E-1,1.700000000E1,9.687867580E-1,3.790092468E0,3.641888380E0,1.600000000E1
4.576789946E0,4.300459208E1,-7.879423875E1,1.709373941E2,1.362199707E2,1.159999967E0,3.540000153E1,9.701142868E-1,3.790092468E0,3.376716137E0,1.600000000E1
5.575391196E0,4.300458668E1,-7.879422419E1,1.726899442E2,1.379725342E2,1.100000024E0,5.659999847E1,9.709846121E-1,3.790092468E0,3.009806156E0,1.600000000E1
6.573493748E0,4.300458273E1,-7.879421495E1,1.720209285E2,1.373035278E2,7.900000215E-1,1.393999939E2,9.725155701E-1,3.790092468E0,2.910959721E0,1.600000000E1
7.577373174E0,4.300457027E1,-7.879420694E1,1.722681574E2,1.375507812E2,1.000000000E0,1.413999939E2,9.735926576E-1,3.790092468E0,2.793920755E0,1.600000000E1
8.572906507E0,4.300456194E1,-7.879420018E1,1.720597057E2,1.373423462E2,1.019999981E0,1.423000031E2,9.748736285E-1,3.790092468E0,2.500000000E0,1.600000000E1
9.572276351E0,4.300455239E1,-7.879419137E1,1.717522522E2,1.370349121E2,1.120000005E0,1.376999969E2,9.759382955E-1,3.790092468E0,2.500000000E0,1.600000000E1
1.057267718E1,4.300454669E1,-7.879418085E1,1.719692803E2,1.372519531E2,1.019999981E0,1.286999969E2,9.770147499E-1,3.790092468E0,2.500000000E0,1.600000000E1
1.157401588E1,4.300454295E1,-7.879416864E1,1.717450883E2,1.370277710E2,9.800000191E-1,1.150999985E2,9.779839491E-1,3.790092468E0,2.500000000E0,1.600000000E1
1.257663203E1,4.300454513E1,-7.879415710E1,1.717939785E2,1.370766602E2,8.600000143E-1,8.150000000E1,9.790233051E-1,3.790092468E0,2.500000000E0,1.600000000E1
1.357430572E1,4.300455334E1,-7.879415099E1,1.713983009E2,1.366809692E2,7.900000215E-1,3.070000076E1,9.802300334E-1,3.790092468E0,2.500000000E0,1.600000000E1
1.457439541E1,4.300456419E1,-7.879415130E1,1.713530935E2,1.366357422E2,1.029999971E0,2.599999905E0,9.814602215E-1,3.790092468E0,2.500000000E0,1.600000000E1
1.558148322E1,4.300457514E1,-7.879415346E1,1.718445078E2,1.371271362E2,1.120000005E0,3.535000000E2,9.826252408E-1,3.790092468E0,2.500000000E0,1.600000000E1
1.658012025E1,4.300458524E1,-7.879415727E1,1.719714190E2,1.372540283E2,1.059999943E0,3.472000122E2,9.835320747E-1,3.790092468E0,2.500000000E0,1.600000000E1
1.758039504E1,4.300459274E1,-7.879416165E1,1.720393047E2,1.373218994E2,8.399999738E-1,3.473999939E2,9.844601161E-1,3.790092468E0,2.500000000E0,1.600000000E1
