"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
1.034702447E0,4.300060103E1,-7.878617922E1,1.908820301E2,1.561738281E2,0.000000000E0,NaN,0.000000000E0,8.876765251E0,1.073101330E1,5.000000000E0
1.167676040E0,4.300060103E1,-7.878617922E1,1.908820301E2,1.561738281E2,0.000000000E0,NaN,2.324345751E-2,8.876765251E0,1.073101330E1,5.000000000E0
2.166283801E0,4.300079511E1,-7.878607306E1,1.989946584E2,1.642861328E2,9.599999785E-1,8.740000153E1,2.607062593E-2,4.227314472E0,5.257289410E0,1.200000000E1
3.166676405E0,4.300082035E1,-7.878606887E1,2.012758308E2,1.665672607E2,9.900000095E-1,6.290000153E1,2.838700811E-2,4.144980907E0,5.165051937E0,1.800000000E1
4.165856978E0,4.300082703E1,-7.878604189E1,2.000710632E2,1.653624878E2,1.250000000E0,6.680000305E1,3.041801101E-2,4.632730961E0,5.985328674E0,2.000000000E1
5.165909582E0,4.300083455E1,-7.878601913E1,1.993919939E2,1.646834106E2,1.299999952E0,6.279999924E1,3.240906581E-2,5.383791924E0,6.692172050E0,2.000000000E1
6.166235413E0,4.300083707E1,-7.878599489E1,1.998954713E2,1.651868896E2,1.269999981E0,6.279999924E1,3.464435474E-2,7.408633709E0,7.507617474E0,1.800000000E1
7.166177913E0,4.300085340E1,-7.878597886E1,2.016849255E2,1.669763184E2,1.419999957E0,5.459999847E1,3.574658854E-2,7.948244095E0,8.482398033E0,1.800000000E1
8.166129059E0,4.300085489E1,-7.878596546E1,2.019710576E2,1.672624512E2,8.399999738E-1,8.700000000E1,3.651783848E-2,6.798676968E0,7.778856754E0,1.800000000E1
9.166127444E0,4.300085035E1,-7.878595829E1,2.027433254E2,1.680347290E2,2.899999917E-1,1.373000031E2,3.729992828E-2,7.024308681E0,7.870080948E0,1.800000000E1
1.016658635E1,4.300084636E1,-7.878595037E1,2.022871395E2,1.675785522E2,2.599999905E-1,1.983999939E2,3.798421857E-2,5.759168148E0,7.037667751E0,1.800000000E1
1.116599119E1,4.300084288E1,-7.878594343E1,2.032041847E2,1.684956055E2,4.300000072E-1,2.135000000E2,3.871958165E-2,4.890752792E0,6.078606606E0,1.800000000E1
1.216613098E1,4.300084562E1,-7.878593520E1,2.041466314E2,1.694380493E2,4.900000095E-1,3.517000122E2,4.025695145E-2,4.837883949E0,6.040363789E0,1.800000000E1
1.316644333E1,4.300085196E1,-7.878591840E1,2.036217973E2,1.689132080E2,7.799999714E-1,3.150000000E1,4.196677262E-2,4.820056438E0,5.688419819E0,1.800000000E1
1.416617890E1,4.300085957E1,-7.878590013E1,2.037539475E2,1.690453491E2,1.029999971E0,3.690000153E1,4.383797064E-2,5.715867519E0,5.682850838E0,1.900000000E1
1.516650630E1,4.300086155E1,-7.878587728E1,2.034824000E2,1.687738037E2,1.139999986E0,6.790000153E1,4.505605712E-2,4.852929592E0,5.373370647E0,1.900000000E1
1.616644364E1,4.300086314E1,-7.878586246E1,2.019308854E2,1.672222900E2,9.700000286E-1,7.830000305E1,4.615742704E-2,4.396461487E0,4.964797020E0,1.800000000E1
1.716657499E1,4.300086548E1,-7.878584930E1,1.997549220E2,1.650463257E2,1.179999948E0,8.880000305E1,4.733988221E-2,3.977299929E0,4.276892662E0,1.800000000E1
1.816678171E1,4.300087014E1,-7.878583623E1,1.989654374E2,1.642568359E2,1.279999971E0,7.080000305E1,4.859313043E-2,3.790092468E0,3.491583586E0,1.900000000E1
1.916658520E1,4.300087610E1,-7.878582315E1,1.983375151E2,1.636289062E2,1.259999990E0,6.540000153E1,NaN,3.790092468E0,3.201138735E0,1.900000000E1
