"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
1.034436822E0,4.300070512E1,-7.878415360E1,1.797630557E2,1.450551758E2,8.299999833E-1,5.609999847E1,3.630399153E-3,6.440521240E0,6.893498421E0,7.000000000E0
1.312926666E0,4.300073066E1,-7.878418141E1,1.814316269E2,1.467236938E2,8.000000119E-1,5.400000000E1,4.320620138E-3,5.091246128E0,5.084061146E0,7.000000000E0
2.311801249E0,4.300072542E1,-7.878417686E1,1.822117677E2,1.475038452E2,0.000000000E0,NaN,6.089231494E-3,4.095510006E0,4.069915771E0,1.300000000E1
3.311617081E0,4.300073182E1,-7.878415695E1,1.823252386E2,1.476173096E2,1.080000043E0,4.990000153E1,6.503591130E-3,3.823623180E0,3.546557188E0,1.800000000E1
4.311559998E0,4.300073199E1,-7.878415186E1,1.835146907E2,1.488067627E2,9.200000167E-1,5.100000000E1,8.025453116E-3,3.790092468E0,3.119059086E0,1.800000000E1
5.311472445E0,4.300072443E1,-7.878413626E1,1.830550174E2,1.483471069E2,1.460000038E0,1.259000015E2,9.281908521E-3,3.790092468E0,2.760317087E0,1.700000000E1
6.311217757E0,4.300071657E1,-7.878412516E1,1.825952836E2,1.478873901E2,1.159999967E0,1.188000031E2,1.040234199E-2,3.790092468E0,2.500000000E0,1.700000000E1
7.311198799E0,4.300070948E1,-7.878411537E1,1.821588059E2,1.474509277E2,1.009999990E0,1.234000015E2,1.145169726E-2,3.790092468E0,2.500000000E0,1.800000000E1
8.311989007E0,4.300070357E1,-7.878410531E1,1.826716101E2,1.479637451E2,1.049999952E0,1.290000000E2,1.240645049E-2,3.790092468E0,2.500000000E0,1.700000000E1
9.311775569E0,4.300069749E1,-7.878409702E1,1.824680448E2,1.477601929E2,7.699999809E-1,1.286999969E2,1.316192386E-2,3.790092468E0,2.500000000E0,1.700000000E1
1.031160536E1,4.300069223E1,-7.878409114E1,1.824923868E2,1.477845459E2,6.200000048E-1,1.323999939E2,1.427913364E-2,3.790092468E0,2.500000000E0,1.800000000E1
1.131147047E1,4.300068505E1,-7.878408153E1,1.817990121E2,1.470911865E2,8.399999738E-1,1.241999969E2,1.550183730E-2,3.790092468E0,2.500000000E0,1.800000000E1
1.231115604E1,4.300068388E1,-7.878406658E1,1.809145458E2,1.462067261E2,1.149999976E0,8.680000305E1,NaN,3.790092468E0,2.500000000E0,1.800000000E1
