"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
7.507138540E-1,4.300034414E1,-7.878287098E1,1.887869832E2,1.540800781E2,1.179999948E0,2.145000000E2,1.903520850E-3,3.790092468E0,3.797962427E0,1.800000000E1
9.461571870E-1,4.300033521E1,-7.878285101E1,1.857613883E2,1.510545044E2,1.120000005E0,2.316999969E2,2.856583998E-3,3.807348967E0,3.962050915E0,1.800000000E1
1.946126510E0,4.300033909E1,-7.878286146E1,1.826255947E2,1.479187012E2,1.409999967E0,2.381000061E2,3.701660037E-3,3.790092468E0,2.850598812E0,1.800000000E1
2.945354426E0,4.300033977E1,-7.878287181E1,1.813531376E2,1.466462402E2,1.340000033E0,2.296000061E2,5.182393959E-3,3.790092468E0,2.500000000E0,2.300000000E1
3.945938853E0,4.300033283E1,-7.878288735E1,1.810804849E2,1.463735962E2,1.389999986E0,2.348999939E2,6.232070125E-3,3.790092468E0,2.500000000E0,2.300000000E1
4.945819999E0,4.300032872E1,-7.878289897E1,1.802095088E2,1.455026245E2,1.370000005E0,2.386000061E2,7.360527369E-3,3.790092468E0,2.500000000E0,2.100000000E1
5.945603227E0,4.300032523E1,-7.878291200E1,1.797679164E2,1.450610352E2,1.289999962E0,2.471000061E2,8.582239006E-3,3.790092468E0,2.500000000E0,2.100000000E1
6.945626509E0,4.300032694E1,-7.878292684E1,1.796699008E2,1.449630127E2,1.309999943E0,2.750000000E2,9.904429879E-3,3.790092468E0,2.500000000E0,2.100000000E1
7.946265622E0,4.300033229E1,-7.878294136E1,1.791578902E2,1.444509888E2,1.350000024E0,2.920000000E2,1.136042591E-2,3.790092468E0,2.500000000E0,2.100000000E1
8.945681196E0,4.300034072E1,-7.878295506E1,1.790130114E2,1.443060913E2,1.450000048E0,3.007000122E2,1.284583461E-2,3.790092468E0,2.500000000E0,2.100000000E1
9.946023538E0,4.300035096E1,-7.878296679E1,1.788274249E2,1.441204834E2,1.370000005E0,3.126000061E2,1.426433717E-2,3.790092468E0,2.500000000E0,2.100000000E1
1.094534838E1,4.300036178E1,-7.878297603E1,1.789358452E2,1.442288818E2,1.299999952E0,3.202999878E2,1.567383091E-2,3.790092468E0,2.500000000E0,2.100000000E1
1.194554744E1,4.300037227E1,-7.878298576E1,1.789312279E2,1.442242432E2,1.379999995E0,3.183999939E2,1.705508571E-2,3.790092468E0,2.500000000E0,2.300000000E1
1.294594307E1,4.300038098E1,-7.878299787E1,1.791662931E2,1.444592896E2,1.350000024E0,3.093999939E2,1.845644743E-2,3.790092468E0,2.500000000E0,2.300000000E1
1.394555463E1,4.300038788E1,-7.878301229E1,1.794119147E2,1.447048950E2,1.399999976E0,2.971000061E2,1.994941486E-2,3.790092468E0,2.500000000E0,2.300000000E1
1.494549374E1,4.300038927E1,-7.878303055E1,1.796804154E2,1.449733887E2,1.519999981E0,2.655000000E2,2.146055066E-2,3.790092468E0,2.500000000E0,2.300000000E1
1.594621130E1,4.300038639E1,-7.878304871E1,1.796502634E2,1.449432373E2,1.409999967E0,2.536000061E2,2.289034040E-2,3.790092468E0,2.500000000E0,2.300000000E1
1.694616963E1,4.300038081E1,-7.878306455E1,1.797692149E2,1.450621948E2,1.370000005E0,2.403000031E2,2.434133088E-2,3.790092468E0,2.500000000E0,2.300000000E1
1.794535328E1,4.300037400E1,-7.878307977E1,1.798005174E2,1.450935059E2,1.379999995E0,2.390000000E2,2.575914772E-2,3.790092468E0,2.500000000E0,2.300000000E1
1.894622249E1,4.300036769E1,-7.878309492E1,1.797767061E2,1.450697021E2,1.360000014E0,2.433999939E2,2.711480174E-2,3.790092468E0,2.500000000E0,2.100000000E1
1.994616671E1,4.300036324E1,-7.878311044E1,1.800744925E2,1.453674927E2,1.330000043E0,2.520000000E2,2.852663358E-2,3.790092468E0,2.500000000E0,2.100000000E1
2.094604030E1,4.300036070E1,-7.878312745E1,1.801993702E2,1.454923706E2,1.429999948E0,2.600000000E2,2.992888571E-2,3.790092468E0,2.500000000E0,2.100000000E1
2.194597577E1,4.300035877E1,-7.878314449E1,1.800511776E2,1.453441772E2,1.350000024E0,2.596000061E2,NaN,3.790092468E0,2.500000000E0,2.100000000E1
