"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
3.630995750E-2,2.996594759E1,7.681567019E1,2.415700000E2,1.952432826E2,NaN,NaN,1.684427293E-2,2.055946191E2,3.000748945E1,-1.000000000E0
4.364930391E-1,2.996602365E1,7.681551897E1,2.552549812E2,2.089285163E2,NaN,NaN,1.756934010E-2,3.258297335E1,3.000000000E1,-1.000000000E0
9.052489996E-1,2.996602802E1,7.681551338E1,2.552684166E2,2.089419676E2,NaN,NaN,1.756934010E-2,3.264789880E1,3.000000063E1,-1.000000000E0
9.069629908E-1,2.996602802E1,7.681551338E1,2.552684166E2,2.089419676E2,NaN,NaN,1.778470071E-2,3.264790034E1,3.000000063E1,-1.000000000E0
1.656466961E0,2.996602690E1,7.681551520E1,2.552549812E2,2.089285283E2,NaN,NaN,1.828044867E-2,3.221832686E1,3.000000000E1,-1.000000000E0
2.706367016E0,2.996602347E1,7.681551850E1,2.552537071E2,2.089272412E2,NaN,NaN,1.828044867E-2,3.281990015E1,3.000002136E1,-1.000000000E0
2.720046043E0,2.996602347E1,7.681551850E1,2.552537071E2,2.089272412E2,NaN,NaN,2.741094234E-2,3.282000154E1,3.000002136E1,-1.000000000E0
2.727555037E0,2.996605096E1,7.681560781E1,2.554388457E2,2.091125379E2,NaN,NaN,2.937034002E-2,2.370345346E1,3.000000000E1,-1.000000000E0
3.282396197E0,2.996603457E1,7.681560035E1,2.562327457E2,2.099063649E2,0.000000000E0,NaN,3.595168481E-2,1.465683664E1,3.392251205E1,-1.000000000E0
4.282382607E0,2.996606295E1,7.681566030E1,2.549872341E2,2.086610016E2,6.865044832E-1,2.907027958E2,3.665536639E-2,1.243572934E1,3.000000000E0,-1.000000000E0
5.282359600E0,2.996606520E1,7.681565347E1,2.549872341E2,2.086610080E2,6.546630263E-1,2.907027958E2,3.751373580E-2,1.244568192E1,3.000000000E0,-1.000000000E0
6.282346606E0,2.996605763E1,7.681565523E1,2.548397602E2,2.085135027E2,6.848621368E-1,2.907027958E2,3.851856538E-2,9.696311161E0,3.000000000E0,-1.000000000E0
7.249333620E0,2.996604869E1,7.681565373E1,2.548825334E2,2.085562373E2,6.546630263E-1,2.907027958E2,3.892767747E-2,6.296987824E0,3.000000000E0,-1.000000000E0
8.249320745E0,2.996604811E1,7.681564954E1,2.549492387E2,2.086229382E2,4.287276864E-1,2.907027958E2,4.049265381E-2,4.843565309E0,3.000000000E0,-1.000000000E0
9.251033664E0,2.996605751E1,7.681563745E1,2.548892555E2,2.085629893E2,4.287276864E-1,2.907027958E2,4.095929017E-2,3.927490465E0,3.000000000E0,-1.000000000E0
1.025103652E1,2.996605447E1,7.681563411E1,2.546910046E2,2.083647239E2,3.558953702E-1,2.907027958E2,4.117768578E-2,3.540082249E0,3.000000000E0,-1.000000000E0
1.125102520E1,2.996605583E1,7.681563248E1,2.546556718E2,2.083293961E2,3.558953702E-1,2.907027958E2,4.126696172E-2,3.432947078E0,3.000000000E0,-1.000000000E0
1.225103605E1,2.996605659E1,7.681563280E1,2.545482853E2,2.082220130E2,4.284987748E-1,2.907027958E2,4.170947719E-2,3.420783869E0,3.000000000E0,-1.000000000E0
1.325104487E1,2.996605261E1,7.681563264E1,2.545130780E2,2.081867888E2,4.284987748E-1,2.907027958E2,4.273886036E-2,3.428927040E0,3.000000000E0,-1.000000000E0
1.425103498E1,2.996604342E1,7.681563390E1,2.544520072E2,2.081256795E2,4.284987748E-1,2.907027958E2,4.316678751E-2,3.569636037E0,3.000000000E0,-1.000000000E0
1.525104237E1,2.996604479E1,7.681562975E1,2.544520072E2,2.081256834E2,4.284987748E-1,2.907027938E2,4.431527966E-2,4.748651530E0,3.192696400E0,-1.000000000E0
1.625104952E1,2.996603491E1,7.681563325E1,2.544657797E2,2.081394156E2,4.310071468E-1,2.907027937E2,4.675669041E-2,4.748651530E0,3.344755000E0,-1.000000000E0
1.725103760E1,2.996601297E1,7.681563430E1,2.543985778E2,2.080721212E2,4.559703171E-1,2.422719714E2,4.830731173E-2,4.748651530E0,4.647560136E0,-1.000000000E0
1.825104570E1,2.996599908E1,7.681563296E1,2.543149869E2,2.079884707E2,5.187449455E-1,2.319171041E2,4.937729959E-2,4.748651530E0,4.759425119E0,-1.000000000E0
1.925104761E1,2.996598948E1,7.681563214E1,2.541909231E2,2.078643658E2,5.187449455E-1,2.305146204E2,5.058606524E-2,4.748651530E0,4.360672183E0,-1.000000000E0
2.025103199E1,2.996597929E1,7.681562777E1,2.541017392E2,2.077751366E2,7.549150586E-1,2.272605945E2,5.168038359E-2,4.748651530E0,4.445048597E0,-1.000000000E0
2.125103760E1,2.996596973E1,7.681562509E1,2.539582257E2,2.076315813E2,7.549150586E-1,2.330612690E2,5.239830601E-2,4.748651530E0,5.145174816E0,-1.000000000E0
2.225104487E1,2.996596365E1,7.681562257E1,2.532435745E2,2.069169032E2,5.028717518E-1,2.168661954E2,5.289307285E-2,4.748651530E0,6.359833110E0,-1.000000000E0
2.325103378E1,2.996596173E1,7.681561794E1,2.533994765E2,2.070727948E2,5.028717518E-1,2.491967447E2,5.361488784E-2,4.748651530E0,7.218541492E0,-1.000000000E0
2.425102103E1,2.996596418E1,7.681561100E1,2.534261213E2,2.070994468E2,4.785395563E-1,2.767675136E2,5.418855530E-2,4.748651530E0,5.741773002E0,-1.000000000E0
2.525100672E1,2.996596684E1,7.681560590E1,2.534092117E2,2.070825462E2,3.357740939E-1,3.023820080E2,5.493880076E-2,4.748651530E0,5.153839993E0,-1.000000000E0
