"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
3.543901443E-2,2.996609635E1,7.681535720E1,2.684127953E2,2.220865635E2,NaN,NaN,5.396272449E-3,1.513613891E2,3.225250560E0,-1.000000000E0
4.497720003E-1,2.996606287E1,7.681539777E1,2.553322101E2,2.090058552E2,NaN,NaN,5.658021935E-3,3.263849813E1,3.000000000E1,-1.000000000E0
1.786596060E0,2.996606172E1,7.681540013E1,2.553321987E2,2.090058400E2,NaN,NaN,2.030097032E-2,3.213850251E1,3.000000000E1,-1.000000000E0
3.283064961E0,2.996601473E1,7.681554214E1,2.583991379E2,2.120726459E2,1.888344765E0,2.221573669E2,2.658792791E-2,2.250310942E1,2.831790352E1,-1.000000000E0
4.283051372E0,2.996599686E1,7.681560405E1,2.548643581E2,2.085378190E2,1.888344765E0,2.209628215E2,2.898037770E-2,1.713317787E1,3.000000000E0,-1.000000000E0
5.283036947E0,2.996600237E1,7.681562806E1,2.547997471E2,2.084732426E2,1.888344765E0,2.333088255E2,2.931348643E-2,1.175367202E1,3.000000000E0,-1.000000000E0
6.283021927E0,2.996600537E1,7.681562816E1,2.547575658E2,2.084310740E2,1.832843900E0,2.333088255E2,3.070780141E-2,8.926260768E0,3.000000000E0,-1.000000000E0
7.569004893E0,2.996601742E1,7.681562416E1,2.546040987E2,2.082776562E2,1.561828375E0,2.333088255E2,3.243844973E-2,7.323586975E0,3.000000000E0,-1.000000000E0
8.568991542E0,2.996602352E1,7.681564069E1,2.544911739E2,2.081647650E2,1.561828375E0,2.333088255E2,3.313110397E-2,5.280413390E0,3.000000000E0,-1.000000000E0
9.570419550E0,2.996602449E1,7.681563359E1,2.542496122E2,2.079232041E2,1.242112517E0,2.333088255E2,3.409325500E-2,4.168793961E0,3.000000000E0,-1.000000000E0
1.057042527E1,2.996602805E1,7.681562448E1,2.542015613E2,2.078751641E2,4.488966167E-1,2.333088255E2,3.464648409E-2,3.686980476E0,3.000000000E0,-1.000000000E0
1.157041240E1,2.996602451E1,7.681562045E1,2.541606539E2,2.078342398E2,5.541207790E-1,2.333088255E2,3.485307114E-2,3.688854054E0,3.000000000E0,-1.000000000E0
1.257042217E1,2.996602393E1,7.681561842E1,2.541635307E2,2.078371132E2,5.541207790E-1,2.333088255E2,3.533228064E-2,3.784146134E0,3.000000000E0,-1.000000000E0
1.357042456E1,2.996602077E1,7.681561502E1,2.541437676E2,2.078173351E2,5.541207790E-1,2.333088255E2,3.563802871E-2,3.545745562E0,3.000000000E0,-1.000000000E0
1.457041144E1,2.996601956E1,7.681561217E1,2.542125885E2,2.078861495E2,5.227071047E-1,2.333088255E2,3.616065265E-2,3.427304238E0,3.000000000E0,-1.000000000E0
1.557042050E1,2.996601675E1,7.681560783E1,2.542125885E2,2.078861356E2,5.227071047E-1,2.333088233E2,3.658346296E-2,4.748651530E0,3.325285219E0,-1.000000000E0
1.657042813E1,2.996601354E1,7.681560547E1,2.541901810E2,2.078637133E2,5.217958689E-1,2.333088234E2,3.708635320E-2,4.748651530E0,3.437168189E0,-1.000000000E0
1.757040954E1,2.996601123E1,7.681560098E1,2.542166146E2,2.078901351E2,5.397862792E-1,2.333088233E2,3.806104836E-2,4.748651530E0,3.647876624E0,-1.000000000E0
1.857041299E1,2.996600293E1,7.681559775E1,2.540680355E2,2.077415193E2,5.397862792E-1,2.333088233E2,3.885108073E-2,4.748651530E0,3.577885264E0,-1.000000000E0
1.957042062E1,2.996599728E1,7.681559277E1,2.540984119E2,2.077718694E2,5.962591171E-1,2.333088230E2,4.011691580E-2,4.748651530E0,3.425641864E0,-1.000000000E0
