"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
3.870010376E-3,2.996601344E1,7.681543931E1,2.554096522E2,2.090831070E2,NaN,NaN,4.390620797E-4,3.161325668E1,3.000000000E1,-1.000000000E0
3.669309616E-2,2.996601545E1,7.681544324E1,2.554165187E2,2.090899837E2,NaN,NaN,7.689149505E-3,5.049969082E1,3.000198519E1,-1.000000000E0
4.390310049E-1,2.996604706E1,7.681550906E1,2.553070963E2,2.089807261E2,NaN,NaN,7.818804210E-3,2.763259512E1,3.000000000E1,-1.000000000E0
2.277818084E0,2.996604821E1,7.681550883E1,2.553211268E2,2.089947613E2,NaN,NaN,7.818804210E-3,2.973632006E1,3.000011554E1,-1.000000000E0
2.281645060E0,2.996604821E1,7.681550883E1,2.553211268E2,2.089947613E2,NaN,NaN,1.425131366E-2,2.973632753E1,3.000011554E1,-1.000000000E0
2.714010000E0,2.996601466E1,7.681545444E1,2.553256829E2,2.089991499E2,NaN,NaN,2.360276092E-2,2.821499806E1,3.000000000E1,-1.000000000E0
3.278473377E0,2.996603773E1,7.681554779E1,2.543541435E2,2.080277517E2,1.029924631E0,NaN,3.058038026E-2,1.816827082E1,6.980928040E1,-1.000000000E0
4.278459549E0,2.996602228E1,7.681561799E1,2.548803441E2,2.085539194E2,1.029924631E0,2.875238072E2,3.154700566E-2,1.274231623E1,3.000000000E0,-1.000000000E0
5.278436780E0,2.996602682E1,7.681562655E1,2.548454202E2,2.085190187E2,8.304623365E-1,2.875238072E2,3.344558743E-2,1.050239303E1,3.000000000E0,-1.000000000E0
6.278423429E0,2.996603995E1,7.681563916E1,2.548759933E2,2.085496534E2,8.304623365E-1,2.875238072E2,3.386299068E-2,8.484116928E0,3.000000000E0,-1.000000000E0
7.619405389E0,2.996604090E1,7.681563497E1,2.546832643E2,2.083569264E2,4.518583119E-1,2.875238072E2,3.433581932E-2,5.105572973E0,3.000000000E0,-1.000000000E0
