"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
3.714299202E-2,2.996606430E1,7.681533688E1,2.410206660E2,1.946942889E2,NaN,NaN,7.506707970E-3,1.735050550E2,3.000782609E1,-1.000000000E0
1.090162039E0,2.996613036E1,7.681532078E1,2.410206660E2,1.946945615E2,NaN,NaN,7.506707971E-3,1.736200087E2,3.000784810E1,-1.000000000E0
1.094823003E0,2.996613036E1,7.681532078E1,2.410206660E2,1.946945615E2,NaN,NaN,4.417894663E-2,1.736200108E2,3.000784810E1,-1.000000000E0
3.282644987E0,2.996600991E1,7.681567518E1,2.519925860E2,2.056661354E2,0.000000000E0,NaN,4.742077544E-2,1.684977878E1,2.285416222E1,-1.000000000E0
4.282631397E0,2.996598952E1,7.681565112E1,2.545812120E2,2.082546636E2,4.206352532E-1,NaN,4.842383767E-2,1.396435370E1,3.000000000E0,-1.000000000E0
5.282629013E0,2.996599818E1,7.681564820E1,2.546068611E2,2.082803481E2,4.206352532E-1,NaN,4.937048354E-2,1.019835656E1,3.000000000E0,-1.000000000E0
6.282615185E0,2.996600205E1,7.681563945E1,2.547949118E2,2.084684112E2,6.644361019E-1,NaN,5.120065360E-2,9.115648798E0,3.000000000E0,-1.000000000E0
6.975606203E0,2.996601326E1,7.681562554E1,2.547666586E2,2.084401991E2,7.851523161E-1,NaN,5.248216381E-2,5.064999891E0,3.000000000E0,-1.000000000E0
7.975592732E0,2.996602475E1,7.681562453E1,2.549020838E2,2.085756726E2,4.409562051E-1,NaN,5.310896168E-2,3.983208577E0,3.000000000E0,-1.000000000E0
8.975578785E0,2.996602976E1,7.681562753E1,2.546742305E2,2.083478419E2,4.409562051E-1,NaN,5.334590647E-2,3.882962883E0,3.000000000E0,-1.000000000E0
9.975565314E0,2.996603106E1,7.681562947E1,2.543754070E2,2.080490248E2,4.409562051E-1,2.082415568E2,5.401501728E-2,3.946697368E0,3.000000000E0,-1.000000000E0
1.097555184E1,2.996602551E1,7.681562680E1,2.542336763E2,2.079072694E2,5.264646411E-1,2.082415568E2,5.437977058E-2,4.097334227E0,3.000000000E0,-1.000000000E0
1.197553790E1,2.996602314E1,7.681562418E1,2.540787015E2,2.077522833E2,5.264646411E-1,2.082415568E2,5.509604555E-2,4.090318848E0,3.000000000E0,-1.000000000E0
1.297552443E1,2.996601791E1,7.681561985E1,2.539382286E2,2.076117862E2,5.582695603E-1,2.082415568E2,5.569369858E-2,3.929406983E0,3.000000000E0,-1.000000000E0
1.397551095E1,2.996601275E1,7.681561809E1,2.539252548E2,2.075987896E2,5.856781006E-1,2.082415568E2,5.629630937E-2,3.792858049E0,3.000000000E0,-1.000000000E0
1.497549772E1,2.996600744E1,7.681561687E1,2.538761150E2,2.075496268E2,5.856781006E-1,2.082415568E2,5.688408401E-2,3.634956844E0,3.000000000E0,-1.000000000E0
1.597712660E1,2.996600277E1,7.681561399E1,2.538761150E2,2.075496057E2,5.856781006E-1,2.082415554E2,5.801451979E-2,4.748651530E0,3.135323090E0,-1.000000000E0
1.697711325E1,2.996599278E1,7.681561615E1,2.537575169E2,2.074309661E2,5.982377529E-1,2.555119097E2,5.882018751E-2,4.748651530E0,3.956495782E0,-1.000000000E0
1.797711730E1,2.996598923E1,7.681560886E1,2.537793626E2,2.074527934E2,7.780637741E-1,2.284784581E2,5.981042436E-2,4.748651530E0,4.349179648E0,-1.000000000E0
1.897712243E1,2.996598208E1,7.681560273E1,2.540045234E2,2.076779210E2,8.065415621E-1,2.248223399E2,6.068861870E-2,4.748651530E0,3.866123838E0,-1.000000000E0
1.997710717E1,2.996597423E1,7.681560171E1,2.541446252E2,2.078179891E2,8.065415621E-1,2.164606451E2,6.247982012E-2,4.748651530E0,4.519823523E0,-1.000000000E0
2.097710788E1,2.996595862E1,7.681559716E1,2.540525095E2,2.077258050E2,8.227065802E-1,2.290325911E2,6.368085430E-2,4.748651530E0,4.446584969E0,-1.000000000E0
2.197710943E1,2.996595067E1,7.681558871E1,2.537913259E2,2.074645838E2,8.731258512E-1,2.479341415E2,6.430212092E-2,4.748651530E0,4.908368476E0,-1.000000000E0
2.297709632E1,2.996594771E1,7.681558324E1,2.537631938E2,2.074364366E2,6.666520834E-1,2.461534029E2,6.574140868E-2,4.748651530E0,6.103131489E0,-1.000000000E0
2.397708416E1,2.996594754E1,7.681556830E1,2.536368061E2,2.073100412E2,8.930692077E-1,2.497280769E2,6.739511177E-2,4.748651530E0,5.033567620E0,-1.000000000E0
