"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
4.320025444E-3,4.300071889E1,-7.878966857E1,1.850359943E2,1.503267012E2,NaN,NaN,2.624835903E-3,2.749519426E1,3.000000000E1,-1.000000000E0
2.684199810E-2,4.300073279E1,-7.878969466E1,1.850299404E2,1.503206156E2,NaN,NaN,8.022934269E-3,6.905910739E1,3.000507305E1,-1.000000000E0
4.778189659E-1,4.300071125E1,-7.878975415E1,1.856410652E2,1.509317643E2,NaN,NaN,1.044980290E-2,3.461994958E1,3.000000000E1,-1.000000000E0
6.942404032E0,4.300070100E1,-7.878978050E1,1.859161185E2,1.512068294E2,NaN,NaN,1.541125887E-2,2.874609765E1,3.000000000E1,-1.000000000E0
1.342697597E1,4.300070099E1,-7.878971949E1,1.855918208E2,1.508825471E2,NaN,NaN,1.941263849E-2,2.822573709E1,3.000000000E1,-1.000000000E0
1.990363204E1,4.300069716E1,-7.878967057E1,1.857101117E2,1.510008572E2,NaN,NaN,1.956056853E-2,2.695439460E1,3.000000000E1,-1.000000000E0
2.135256398E1,4.300069791E1,-7.878967207E1,1.857047063E2,1.509954501E2,NaN,NaN,1.956056853E-2,2.767208639E1,3.000001630E1,-1.000000000E0
2.135451698E1,4.300069791E1,-7.878967207E1,1.857047063E2,1.509954501E2,NaN,NaN,2.086128379E-2,2.767208639E1,3.000001630E1,-1.000000000E0
2.652793002E1,4.300069951E1,-7.878965622E1,1.857101041E2,1.510008490E2,NaN,NaN,"",2.828079313E1,3.000000000E1,-1.000000000E0
2.670596302E1,4.300070234E1,-7.878965690E1,1.857026463E2,1.509933860E2,NaN,NaN,"",2.829261129E1,3.000000006E1,-1.000000000E0
