"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
5.584955215E-3,4.300074720E1,-7.878975465E1,1.850132362E2,1.503038703E2,NaN,NaN,1.301802170E-3,2.754281097E1,3.000000000E1,-1.000000000E0
7.923960686E-3,4.300074937E1,-7.878977038E1,1.850132400E2,1.503038662E2,NaN,NaN,1.301802171E-3,2.994360953E1,3.000000000E1,-1.000000000E0
7.923960686E-3,4.300074937E1,-7.878977038E1,1.850132400E2,1.503038662E2,NaN,NaN,1.301831307E-3,2.994360953E1,3.000000000E1,-1.000000000E0
4.919600487E-2,4.300074937E1,-7.878977038E1,1.850079375E2,1.502985638E2,NaN,NaN,3.015520136E-3,2.994390593E1,3.000000000E1,-1.000000000E0
6.473047018E0,4.300073733E1,-7.878975723E1,1.850658967E2,1.503565479E2,NaN,NaN,1.353038158E-2,2.740980428E1,3.000000000E1,-1.000000000E0
1.295808101E1,4.300072380E1,-7.878962926E1,1.854096286E2,1.507003365E2,NaN,NaN,1.376671341E-2,2.665094011E1,3.000000000E1,-1.000000000E0
1.926748300E1,4.300072183E1,-7.878962818E1,1.854117115E2,1.507024232E2,NaN,NaN,1.376671341E-2,3.495288698E1,3.000065497E1,-1.000000000E0
1.927207398E1,4.300072183E1,-7.878962818E1,1.854117115E2,1.507024232E2,NaN,NaN,1.763951890E-2,3.495289710E1,3.000065497E1,-1.000000000E0
1.946111596E1,4.300073105E1,-7.878958226E1,1.854096019E2,1.507003086E2,NaN,NaN,"",2.632869681E1,3.000000000E1,-1.000000000E0
