"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
4.896044731E-3,4.300073309E1,-7.878948139E1,1.864488888E2,1.517396171E2,NaN,NaN,1.525214673E-3,2.888292909E1,3.000000000E1,-1.000000000E0
4.067099094E-2,4.300074107E1,-7.878949665E1,1.864428158E2,1.517335259E2,NaN,NaN,1.071534225E-2,5.237130686E1,3.000253835E1,-1.000000000E0
4.610580206E-1,4.300071905E1,-7.878960558E1,1.858085353E2,1.510992577E2,NaN,NaN,1.416644017E-2,3.446471853E1,3.000000000E1,-1.000000000E0
7.017807961E0,4.300071281E1,-7.878964715E1,1.852655439E2,1.505562671E2,NaN,NaN,1.422705127E-2,3.073738542E1,3.000000000E1,-1.000000000E0
1.350544095E1,4.300071335E1,-7.878964713E1,1.858218264E2,1.511125486E2,NaN,NaN,1.448258067E-2,2.841433294E1,3.000000000E1,-1.000000000E0
1.976192594E1,4.300071465E1,-7.878964972E1,1.858164400E2,1.511071592E2,NaN,NaN,1.448258067E-2,3.635909992E1,3.000064937E1,-1.000000000E0
1.976780105E1,4.300071465E1,-7.878964972E1,1.858164400E2,1.511071592E2,NaN,NaN,1.594731947E-2,3.635910271E1,3.000064937E1,-1.000000000E0
1.994099700E1,4.300071232E1,-7.878966745E1,1.859904968E2,1.512812157E2,NaN,NaN,1.638958595E-2,2.980347661E1,3.000000000E1,-1.000000000E0
2.399757802E1,4.300070922E1,-7.878966403E1,1.859926406E2,1.512833660E2,NaN,NaN,1.638958595E-2,3.456144438E1,3.000034871E1,-1.000000000E0
2.400267696E1,4.300070922E1,-7.878966403E1,1.859926406E2,1.512833660E2,NaN,NaN,"",3.456144998E1,3.000034871E1,-1.000000000E0
