"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
5.208969116E-3,4.300073002E1,-7.878954895E1,1.860702967E2,1.513610136E2,NaN,NaN,2.612971542E-3,2.673076503E1,3.000000000E1,-1.000000000E0
3.692698479E-2,4.300074374E1,-7.878957503E1,1.860642085E2,1.513548940E2,NaN,NaN,1.867556764E-2,6.867994778E1,3.000522209E1,-1.000000000E0
4.421629906E-1,4.300076261E1,-7.878977086E1,1.851160634E2,1.504066656E2,NaN,NaN,2.207398682E-2,3.457067039E1,3.000000000E1,-1.000000000E0
6.994501948E0,4.300073295E1,-7.878978094E1,1.847665723E2,1.500572255E2,NaN,NaN,2.232331098E-2,2.873395035E1,3.000000000E1,-1.000000000E0
1.321942997E1,4.300073422E1,-7.878978346E1,1.847612203E2,1.500518706E2,NaN,NaN,2.232331098E-2,3.610095058E1,3.000054956E1,-1.000000000E0
1.322444391E1,4.300073422E1,-7.878978346E1,1.847612203E2,1.500518706E2,NaN,NaN,3.042538625E-2,3.610096090E1,3.000054956E1,-1.000000000E0
1.364747798E1,4.300072086E1,-7.878968553E1,1.850804533E2,1.503711523E2,NaN,NaN,3.081625034E-2,2.683774877E1,3.000000000E1,-1.000000000E0
1.733670294E1,4.300072432E1,-7.878968635E1,1.850729803E2,1.503636728E2,NaN,NaN,3.081625034E-2,3.131077495E1,3.000032447E1,-1.000000000E0
1.733855999E1,4.300072432E1,-7.878968635E1,1.850729803E2,1.503636728E2,NaN,NaN,3.974788606E-2,3.131077495E1,3.000032447E1,-1.000000000E0
2.013660991E1,4.300071975E1,-7.878957670E1,1.850839808E2,1.503747092E2,NaN,NaN,3.993534301E-2,2.579130849E1,3.000000000E1,-1.000000000E0
2.039411700E1,4.300071868E1,-7.878957848E1,1.850778888E2,1.503686187E2,NaN,NaN,"",2.583433163E1,3.000000030E1,-1.000000000E0
