"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
4.597902298E-3,4.300073462E1,-7.878954122E1,1.854594306E2,1.507501411E2,NaN,NaN,2.297998199E-3,2.642603323E1,3.000000000E1,-1.000000000E0
3.081297874E-2,4.300074667E1,-7.878956417E1,1.854533538E2,1.507440368E2,NaN,NaN,8.502609927E-3,6.440160644E1,3.000457725E1,-1.000000000E0
4.784688950E-1,4.300071355E1,-7.878962556E1,1.855639465E2,1.508546738E2,NaN,NaN,1.345952815E-2,3.564449222E1,3.000000000E1,-1.000000000E0
6.947697997E0,4.300071795E1,-7.878968622E1,1.851647314E2,1.504554355E2,NaN,NaN,1.508629348E-2,2.903937311E1,3.000000000E1,-1.000000000E0
1.360097694E1,4.300071067E1,-7.878966887E1,1.853387252E2,1.506294468E2,NaN,NaN,2.056121172E-2,2.802448808E1,3.000000000E1,-1.000000000E0
2.023351896E1,4.300071973E1,-7.878960269E1,1.867649393E2,1.520556612E2,NaN,NaN,"",2.691427701E1,3.000000000E1,-1.000000000E0
