"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
4.446029663E-3,4.300074550E1,-7.878966900E1,1.853372836E2,1.506279424E2,NaN,NaN,1.610521639E-3,3.118669458E1,3.000000000E1,-1.000000000E0
3.887104988E-2,4.300075704E1,-7.878968097E1,1.853283191E2,1.506189540E2,NaN,NaN,5.033591148E-3,4.518755016E1,3.000135760E1,-1.000000000E0
4.827400446E-1,4.300072656E1,-7.878968685E1,1.849093966E2,1.502000850E2,NaN,NaN,7.397148912E-3,3.216465390E1,3.000000000E1,-1.000000000E0
7.043761969E0,4.300071206E1,-7.878966560E1,1.852921770E2,1.505828969E2,NaN,NaN,1.240245663E-2,2.869265280E1,3.000000000E1,-1.000000000E0
1.352699506E1,4.300071617E1,-7.878960431E1,1.853783376E2,1.506690656E2,NaN,NaN,1.295476150E-2,2.700320526E1,3.000000000E1,-1.000000000E0
1.743761396E1,4.300071909E1,-7.878960981E1,1.853722761E2,1.506629974E2,NaN,NaN,1.295476150E-2,3.161489303E1,3.000033047E1,-1.000000000E0
1.743842399E1,4.300071909E1,-7.878960981E1,1.853722761E2,1.506629974E2,NaN,NaN,2.063155179E-2,3.161489376E1,3.000033047E1,-1.000000000E0
2.003837597E1,4.300072864E1,-7.878951631E1,1.851572642E2,1.504479918E2,NaN,NaN,2.167876386E-2,2.389847659E1,3.000000000E1,-1.000000000E0
2.671801901E1,4.300073732E1,-7.878952131E1,1.851372904E2,1.504280011E2,NaN,NaN,"",2.581090748E1,3.000000000E1,-1.000000000E0
