"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
1.207108300E-2,4.300357710E1,-7.879490030E1,NaN,NaN,NaN,NaN,0.000000000E0,8.000000000E2,0.000000000E0,-1.000000000E0
5.575840770E-1,4.300357710E1,-7.879490030E1,NaN,NaN,NaN,NaN,1.201728798E-1,8.038150024E2,0.000000000E0,-1.000000000E0
6.670710830E-1,4.300453333E1,-7.879421167E1,1.719173108E2,1.372000000E2,0.000000000E0,0.000000000E0,1.204024732E-1,2.000000000E0,4.990000153E1,4.000000000E0
1.167071083E0,4.300453167E1,-7.879421000E1,1.719173074E2,1.372000000E2,2.058888972E-2,1.389799957E2,1.209747281E-1,2.000000000E0,1.629999924E1,1.200000000E1
1.667071083E0,4.300453667E1,-7.879421167E1,1.715173168E2,1.368000000E2,4.632500000E-3,1.268600006E2,1.225277810E-1,2.200000048E0,1.639999962E1,1.800000000E1
2.167071083E0,4.300452667E1,-7.879422500E1,1.715173021E2,1.368000000E2,3.397166729E-2,1.789900055E2,1.240595867E-1,2.200000048E0,1.689999962E1,2.500000000E1
2.667071083E0,4.300451833E1,-7.879424000E1,1.728172908E2,1.381000000E2,8.904694766E-2,2.349700012E2,1.246325012E-1,2.000000000E0,1.539999962E1,2.500000000E1
3.167071083E0,4.300451667E1,-7.879424667E1,1.732172895E2,1.385000000E2,1.384602785E-1,2.507799988E2,1.252054158E-1,1.899999976E0,1.560000038E1,2.800000000E1
4.167071083E0,4.300451833E1,-7.879425333E1,1.742172942E2,1.395000000E2,1.461811066E-1,2.151000023E1,1.259947170E-1,1.799999952E0,1.500000000E1,2.900000000E1
5.167071083E0,4.300452500E1,-7.879425000E1,1.749173054E2,1.402000000E2,1.130329967E0,6.260000229E0,1.274563790E-1,1.799999952E0,1.519999981E1,3.100000000E1
