"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
6.810621570E-1,4.300460667E1,-7.879396333E1,1.717173808E2,1.370000000E2,1.904472150E-2,3.201600037E2,2.295933668E-4,2.000000000E0,1.650000000E1,1.500000000E1
1.178062157E0,4.300460500E1,-7.879396167E1,1.717173774E2,1.370000000E2,6.485500187E-2,2.874400024E2,3.651212441E-4,1.899999976E0,1.210000038E1,2.000000000E1
1.822062157E0,4.300460500E1,-7.879396000E1,1.711173769E2,1.364000000E2,8.698805422E-2,2.313399963E2,7.717048727E-4,1.799999952E0,1.210000038E1,2.500000000E1
2.322062157E0,4.300460500E1,-7.879395500E1,1.707173757E2,1.360000000E2,3.572172225E-1,1.862400055E2,1.698329261E-3,1.600000024E0,1.219999981E1,2.800000000E1
2.822062157E0,4.300459667E1,-7.879395500E1,1.709173607E2,1.362000000E2,6.238433123E-1,1.958000031E2,2.254303896E-3,1.500000000E0,1.250000000E1,3.000000000E1
3.322062157E0,4.300459167E1,-7.879395500E1,1.710173517E2,1.363000000E2,1.084519744E0,1.953699951E2,3.172677445E-3,1.399999976E0,1.280000019E1,3.200000000E1
4.322062157E0,4.300458500E1,-7.879396167E1,1.709173413E2,1.362000000E2,6.084016562E-1,2.390000000E2,3.745591389E-3,1.399999976E0,1.330000019E1,3.300000000E1
5.322062157E0,4.300458333E1,-7.879396833E1,1.706173400E2,1.359000000E2,6.171519160E-1,3.069100037E2,4.517975165E-3,1.399999976E0,1.360000038E1,3.500000000E1
6.322062157E0,4.300458667E1,-7.879397667E1,1.705173481E2,1.358000000E2,9.615011215E-1,3.241600037E2,5.394504229E-3,1.399999976E0,1.360000038E1,3.500000000E1
7.322062157E0,4.300459167E1,-7.879398500E1,1.706173592E2,1.359000000E2,1.297614694E0,3.260899963E2,6.598475913E-3,1.399999976E0,1.360000038E1,3.400000000E1
8.322062157E0,4.300459833E1,-7.879399667E1,1.705173741E2,1.358000000E2,1.283717275E0,3.269899902E2,7.583538819E-3,1.399999976E0,1.400000000E1,3.500000000E1
9.322062157E0,4.300460333E1,-7.879400667E1,1.704173856E2,1.357000000E2,1.203935266E0,2.931499939E2,8.988587527E-3,1.299999952E0,1.419999981E1,3.500000000E1
1.032206216E1,4.300460667E1,-7.879402333E1,1.702173958E2,1.355000000E2,9.743691683E-1,2.771600037E2,9.691111844E-3,1.299999952E0,1.430000019E1,3.600000000E1
1.132206216E1,4.300460500E1,-7.879403167E1,1.700173949E2,1.353000000E2,2.815530598E-1,2.127400055E2,1.067617468E-2,1.299999952E0,1.400000000E1,3.600000000E1
1.232206216E1,4.300460000E1,-7.879404167E1,1.700173884E2,1.353000000E2,6.722272038E-1,2.132200012E2,1.142976128E-2,1.299999952E0,1.319999981E1,3.600000000E1
1.332206216E1,4.300459333E1,-7.879404333E1,1.701173768E2,1.354000000E2,9.007638693E-1,1.890500031E2,1.218334789E-2,1.299999952E0,1.269999981E1,3.600000000E1
1.432206216E1,4.300458667E1,-7.879404500E1,1.702173652E2,1.355000000E2,1.020694137E0,1.694400024E2,1.332785759E-2,1.299999952E0,1.260000038E1,3.600000000E1
1.532206216E1,4.300457667E1,-7.879404167E1,1.703173463E2,1.356000000E2,1.040253639E0,1.656100006E2,1.429331294E-2,1.299999952E0,1.260000038E1,3.600000000E1
1.632206216E1,4.300456833E1,-7.879403833E1,1.705173305E2,1.358000000E2,1.136506677E0,1.727899933E2,1.578209355E-2,1.200000048E0,1.239999962E1,3.600000000E1
1.732206216E1,4.300455500E1,-7.879403667E1,1.705173060E2,1.358000000E2,1.619316101E0,1.768699951E2,1.657139470E-2,1.200000048E0,1.250000000E1,3.600000000E1
1.832206216E1,4.300454833E1,-7.879404000E1,1.705172948E2,1.358000000E2,7.231847048E-1,2.418500061E2,1.767134334E-2,1.299999952E0,1.239999962E1,3.600000000E1
1.932206216E1,4.300455000E1,-7.879405333E1,1.704173012E2,1.357000000E2,1.122094393E0,3.101499939E2,1.887531553E-2,1.299999952E0,1.219999981E1,3.600000000E1
2.032206216E1,4.300455667E1,-7.879406500E1,1.706173161E2,1.359000000E2,9.506919384E-1,3.165499878E2,1.997566411E-2,1.299999952E0,1.200000000E1,3.600000000E1
2.132206216E1,4.300456333E1,-7.879407500E1,1.708173306E2,1.361000000E2,1.013488054E0,3.196099854E2,2.089403781E-2,1.299999952E0,1.210000038E1,3.600000000E1
2.232206216E1,4.300457000E1,-7.879408167E1,1.710173443E2,1.363000000E2,1.027385592E0,3.382500000E2,2.181241147E-2,1.299999952E0,1.210000038E1,3.500000000E1
2.332206216E1,4.300457667E1,-7.879408833E1,1.711173580E2,1.364000000E2,1.027900219E0,3.293200073E2,2.291275986E-2,1.299999952E0,1.180000019E1,3.500000000E1
2.432206216E1,4.300458333E1,-7.879409833E1,1.713173725E2,1.366000000E2,1.037680030E0,3.238399963E2,2.422617728E-2,1.299999952E0,1.200000000E1,3.600000000E1
2.532206216E1,4.300459000E1,-7.879411167E1,1.713173879E2,1.366000000E2,1.035106421E0,2.986799927E2,2.517487265E-2,1.200000048E0,1.169999981E1,3.600000000E1
2.632206216E1,4.300459000E1,-7.879412333E1,1.713173908E2,1.366000000E2,1.003193617E0,2.319600067E2,2.602035198E-2,1.299999952E0,1.180000019E1,3.600000000E1
2.732206216E1,4.300458333E1,-7.879412833E1,1.714173800E2,1.367000000E2,9.270147085E-1,1.791100006E2,2.714053009E-2,1.299999952E0,1.139999962E1,3.600000000E1
2.832206216E1,4.300457333E1,-7.879412667E1,1.715173616E2,1.368000000E2,9.496625066E-1,1.564900055E2,2.807701318E-2,1.200000048E0,1.139999962E1,3.600000000E1
2.932206216E1,4.300456500E1,-7.879412500E1,1.714173462E2,1.367000000E2,9.316472411E-1,1.694799957E2,2.919719129E-2,1.200000048E0,1.139999962E1,3.600000000E1
3.032206216E1,4.300455500E1,-7.879412333E1,1.714173277E2,1.367000000E2,9.362797141E-1,1.701699982E2,3.050152562E-2,1.200000048E0,1.150000000E1,3.600000000E1
3.132206216E1,4.300454333E1,-7.879412167E1,1.715173063E2,1.368000000E2,9.656189084E-1,1.754400024E2,3.146698102E-2,1.200000048E0,1.160000038E1,3.600000000E1
3.232206216E1,4.300453500E1,-7.879412500E1,1.712172921E2,1.365000000E2,9.815752506E-1,2.277500000E2,3.243360908E-2,1.200000048E0,1.010000038E1,3.600000000E1
3.332206216E1,4.300453333E1,-7.879413667E1,1.710172920E2,1.363000000E2,9.975316525E-1,2.802600098E2,3.345214028E-2,1.200000048E0,9.800000191E0,3.600000000E1
3.432306216E1,4.300453667E1,-7.879414833E1,1.709173009E2,1.362000000E2,9.934138656E-1,3.165599976E2,3.443720386E-2,1.200000048E0,9.899999619E0,3.600000000E1
3.532306216E1,4.300454167E1,-7.879415833E1,1.709173125E2,1.362000000E2,1.017605782E0,3.160400085E2,3.551075789E-2,1.299999952E0,1.000000000E1,3.600000000E1
3.632306216E1,4.300455000E1,-7.879416500E1,1.711173291E2,1.364000000E2,1.055695295E0,3.316000061E2,3.671473008E-2,1.299999952E0,1.010000038E1,3.500000000E1
3.732306216E1,4.300455667E1,-7.879417667E1,1.711173441E2,1.364000000E2,1.096873045E0,3.017699890E2,3.808262216E-2,1.200000048E0,1.010000038E1,3.600000000E1
3.832306216E1,4.300455833E1,-7.879419333E1,1.710173512E2,1.363000000E2,1.092240572E0,2.459400024E2,3.900099588E-2,1.200000048E0,1.030000019E1,3.600000000E1
3.932306216E1,4.300455167E1,-7.879420000E1,1.712173409E2,1.365000000E2,1.076798916E0,1.973800049E2,3.975458251E-2,1.299999952E0,1.019999981E1,3.600000000E1
4.032306216E1,4.300454500E1,-7.879420167E1,1.712173293E2,1.365000000E2,1.051577449E0,1.722599945E2,4.050816913E-2,1.299999952E0,1.000000000E1,3.600000000E1
4.132306216E1,4.300453833E1,-7.879420000E1,1.711173169E2,1.364000000E2,9.790016413E-1,1.822400055E2,4.069349401E-2,1.299999952E0,1.019999981E1,3.600000000E1
4.232306216E1,4.300453667E1,-7.879420000E1,1.712173139E2,1.365000000E2,9.038522243E-1,1.833099976E2,4.092308747E-2,1.299999952E0,1.019999981E1,3.600000000E1
4.332306216E1,4.300453500E1,-7.879420167E1,1.714173113E2,1.367000000E2,8.137758374E-1,1.728200073E2,NaN,1.299999952E0,1.019999981E1,3.500000000E1
