"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
2.649469000E-2,4.299940420E1,-7.877814750E1,1.817035809E2,1.470000153E2,NaN,NaN,5.779159771E-2,5.731800079E1,7.531429768E0,0.000000000E0
3.224992000E-1,4.299914926E1,-7.877752823E1,1.690772064E2,1.343744507E2,0.000000000E0,NaN,5.779159771E-2,9.144220352E0,8.305767059E0,1.900000000E1
9.643273890E-1,4.299914926E1,-7.877752823E1,1.690772674E2,1.343745117E2,0.000000000E0,NaN,5.887118867E-2,9.144220352E0,8.305767059E0,1.900000000E1
1.964395041E0,4.299915703E1,-7.877752027E1,1.649456935E2,1.302429199E2,0.000000000E0,NaN,6.284994528E-2,7.774092197E0,6.884138107E0,2.100000000E1
2.964033005E0,4.299919017E1,-7.877753872E1,1.666244941E2,1.319216309E2,3.199999928E-1,3.453999939E2,6.357853917E-2,6.545343876E0,5.685021877E0,2.100000000E1
3.964127479E0,4.299919595E1,-7.877753450E1,1.658992271E2,1.311963501E2,7.500000000E-1,3.452999878E2,6.376962364E-2,6.866499901E0,6.052586555E0,2.100000000E1
4.964010288E0,4.299919684E1,-7.877753249E1,1.664027079E2,1.316998291E2,1.169999957E0,3.231000061E2,6.458640301E-2,6.543787003E0,5.611381531E0,2.200000000E1
5.964037418E0,4.299920381E1,-7.877752932E1,1.645681913E2,1.298652954E2,1.139999986E0,3.152999878E2,6.554928767E-2,5.695136547E0,4.877435684E0,2.300000000E1
6.964031373E0,4.299921239E1,-7.877753092E1,1.634137337E2,1.287108154E2,1.210000038E0,3.088999939E2,6.719625217E-2,4.801057339E0,4.127534389E0,2.300000000E1
7.963900274E0,4.299922540E1,-7.877754060E1,1.625250366E2,1.278220825E2,1.230000019E0,3.098999939E2,6.827868834E-2,4.183315754E0,3.579947710E0,2.300000000E1
8.964372405E0,4.299923227E1,-7.877755003E1,1.616169145E2,1.269139404E2,1.240000010E0,3.101000061E2,6.935714206E-2,3.877701759E0,3.103735209E0,2.300000000E1
9.964145890E0,4.299923878E1,-7.877755986E1,1.625585230E2,1.278555298E2,1.200000048E0,3.070000000E2,7.083178004E-2,3.790092468E0,2.808466911E0,2.200000000E1
1.096432495E1,4.299924810E1,-7.877757276E1,1.625403617E2,1.278373413E2,1.220000029E0,3.092000122E2,7.216603678E-2,3.790092468E0,2.655863762E0,2.200000000E1
1.196454901E1,4.299925744E1,-7.877758306E1,1.621207715E2,1.274177246E2,1.169999957E0,3.145000000E2,7.335258507E-2,3.790092468E0,2.500000000E0,2.200000000E1
1.296417046E1,4.299926718E1,-7.877758902E1,1.613265475E2,1.266234741E2,1.080000043E0,3.291000061E2,7.468115445E-2,3.790092468E0,2.500000000E0,2.200000000E1
1.396430118E1,4.299927910E1,-7.877759014E1,1.615198767E2,1.268167725E2,1.179999948E0,3.540000000E2,7.607688755E-2,3.790092468E0,2.670090914E0,2.200000000E1
1.496404128E1,4.299929100E1,-7.877758468E1,1.617738121E2,1.270706787E2,1.159999967E0,2.060000038E1,7.755914628E-2,3.790092468E0,2.933261156E0,2.100000000E1
1.596399487E1,4.299930127E1,-7.877757306E1,1.612638257E2,1.265606689E2,1.200000048E0,4.090000153E1,7.910401874E-2,3.856438875E0,3.136263371E0,2.200000000E1
1.696428419E1,4.299931034E1,-7.877755867E1,1.610726832E2,1.263695068E2,1.250000000E0,5.340000153E1,8.066761000E-2,3.963745356E0,3.338014603E0,2.200000000E1
1.796459377E1,4.299931860E1,-7.877754311E1,1.607184525E2,1.260152588E2,1.259999990E0,5.890000153E1,8.218695770E-2,4.047784805E0,3.498550653E0,2.200000000E1
1.896439069E1,4.299932641E1,-7.877752778E1,1.605991449E2,1.258959351E2,1.269999981E0,6.140000153E1,8.364607175E-2,4.195117474E0,3.701833963E0,2.200000000E1
1.996416147E1,4.299933361E1,-7.877751278E1,1.606916278E2,1.259884033E2,1.299999952E0,6.240000153E1,8.487765977E-2,3.790092468E0,3.018707037E0,2.200000000E1
2.096426199E1,4.299933982E1,-7.877750024E1,1.615690820E2,1.268658447E2,1.230000019E0,6.170000076E1,8.603048173E-2,3.790092468E0,2.944938421E0,2.200000000E1
