"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
0.000000000E0,4.300153980E1,-7.878502250E1,1.785096087E2,1.438000031E2,NaN,NaN,0.000000000E0,2.442200089E1,1.000000000E0,0.000000000E0
0.000000000E0,4.300153980E1,-7.878502250E1,1.785096087E2,1.438000031E2,NaN,NaN,0.000000000E0,2.442200089E1,1.000000000E0,0.000000000E0
0.000000000E0,4.300153980E1,-7.878502250E1,1.785096087E2,1.438000031E2,NaN,NaN,1.987159769E-2,2.442200089E1,1.000000000E0,0.000000000E0
1.240934658E0,4.300136500E1,-7.878497167E1,1.758092772E2,1.411000000E2,5.018541813E-1,2.948900146E2,3.692364113E-2,8.399999619E0,7.699999809E0,1.200000000E1
1.740934658E0,4.300121167E1,-7.878496833E1,1.757089996E2,1.410000000E2,6.609033346E-1,3.365299988E2,3.879550889E-2,4.599999905E0,6.800000191E0,1.600000000E1
2.240934658E0,4.300120333E1,-7.878494833E1,1.756089795E2,1.409000000E2,8.271586299E-1,3.443399963E2,4.236168063E-2,3.500000000E0,7.599999905E0,1.900000000E1
2.740934658E0,4.300119333E1,-7.878490667E1,1.754089510E2,1.407000000E2,9.126024842E-1,4.199999869E-1,4.313822768E-2,2.200000048E0,8.500000000E0,2.000000000E1
3.240934658E0,4.300118833E1,-7.878490000E1,1.751089403E2,1.404000000E2,1.277540565E0,2.731999969E1,4.446440841E-2,1.799999952E0,9.600000381E0,2.100000000E1
4.240934658E0,4.300119667E1,-7.878488833E1,1.753089524E2,1.406000000E2,1.355778337E0,2.854000092E1,4.770586446E-2,1.799999952E0,1.089999962E1,2.100000000E1
5.894934658E0,4.300121833E1,-7.878486167E1,1.754089848E2,1.407000000E2,1.761894226E0,4.927999878E1,5.011388993E-2,1.799999952E0,1.230000019E1,2.100000000E1
6.894934658E0,4.300123167E1,-7.878483833E1,1.755090030E2,1.408000000E2,1.476738095E0,6.872000122E1,5.131790250E-2,1.700000048E0,1.060000038E1,2.100000000E1
7.894934658E0,4.300123833E1,-7.878482667E1,1.754090121E2,1.407000000E2,1.263643026E0,9.025000000E1,5.316549745E-2,1.700000048E0,1.030000019E1,2.100000000E1
8.896934658E0,4.300123333E1,-7.878480500E1,1.759089976E2,1.412000000E2,1.504533052E0,1.063199997E2,5.561216202E-2,1.700000048E0,9.899999619E0,2.100000000E1
9.896934658E0,4.300123167E1,-7.878477500E1,1.771089871E2,1.424000000E2,1.534901619E0,1.284900055E2,5.781217470E-2,1.700000048E0,9.899999619E0,2.100000000E1
1.089693466E1,4.300122833E1,-7.878474833E1,1.769089743E2,1.422000000E2,1.422692180E0,1.347799988E2,5.904599036E-2,1.700000048E0,9.000000000E0,2.100000000E1
1.189693466E1,4.300123000E1,-7.878473333E1,1.772089736E2,1.425000000E2,1.524607182E0,1.355599976E2,6.089358555E-2,1.700000048E0,8.600000381E0,2.100000000E1
