"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
0.000000000E0,4.300163620E1,-7.878463130E1,1.785096844E2,1.438000031E2,NaN,NaN,0.000000000E0,1.726700020E1,1.000000000E0,0.000000000E0
0.000000000E0,4.300163620E1,-7.878463130E1,1.785096844E2,1.438000031E2,NaN,NaN,0.000000000E0,1.726700020E1,1.000000000E0,0.000000000E0
0.000000000E0,4.300163620E1,-7.878463130E1,1.785096844E2,1.438000031E2,NaN,NaN,2.964267681E-2,1.726700020E1,1.000000000E0,0.000000000E0
1.232059593E0,4.300138500E1,-7.878475333E1,1.756092584E2,1.409000000E2,4.781769514E-1,7.748000336E1,3.414528508E-2,9.399999619E0,7.800000191E0,1.400000000E1
1.732059593E0,4.300135833E1,-7.878479500E1,1.757092208E2,1.410000000E2,4.946480691E-1,4.056999969E1,4.208526766E-2,5.300000191E0,7.000000000E0,1.600000000E1
2.232059593E0,4.300129000E1,-7.878482333E1,1.756091045E2,1.409000000E2,8.868663907E-1,2.405999947E1,4.445318595E-2,2.900000095E0,7.500000000E0,1.700000000E1
2.732059593E0,4.300127000E1,-7.878483333E1,1.753090709E2,1.406000000E2,1.257466435E0,2.243000031E1,4.563714514E-2,2.400000095E0,8.199999809E0,1.800000000E1
3.232059593E0,4.300126000E1,-7.878483833E1,1.750090541E2,1.403000000E2,1.577108860E0,3.529999924E1,4.687096019E-2,2.099999905E0,9.100000381E0,1.800000000E1
4.232059593E0,4.300126167E1,-7.878482333E1,1.752090534E2,1.405000000E2,1.549828649E0,4.849000168E1,4.846214030E-2,2.000000000E0,1.039999962E1,1.800000000E1
5.232059593E0,4.300126667E1,-7.878480500E1,1.755090578E2,1.408000000E2,1.391808867E0,4.984000015E1,4.948071848E-2,1.899999976E0,1.200000000E1,1.800000000E1
6.232059593E0,4.300127000E1,-7.878479333E1,1.758090609E2,1.411000000E2,1.459237456E0,6.077000046E1,5.075560476E-2,1.799999952E0,1.289999962E1,1.800000000E1
7.377059593E0,4.300127333E1,-7.878477833E1,1.759090631E2,1.412000000E2,1.430413008E0,6.302999878E1,5.212356860E-2,1.799999952E0,1.169999981E1,1.800000000E1
8.377059593E0,4.300127167E1,-7.878476167E1,1.762090559E2,1.415000000E2,1.483429432E0,9.927999878E1,5.365542579E-2,1.799999952E0,1.160000038E1,1.800000000E1
9.376059593E0,4.300126333E1,-7.878474667E1,1.762090371E2,1.415000000E2,1.695495009E0,1.219899979E2,5.528556227E-2,1.799999952E0,1.110000038E1,1.800000000E1
1.037605959E1,4.300125000E1,-7.878473833E1,1.762090109E2,1.415000000E2,1.840131998E0,1.205699997E2,5.730938149E-2,1.700000048E0,9.100000381E0,1.800000000E1
