"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
3.440510400E-2,4.300288680E1,-7.879702470E1,NaN,NaN,NaN,NaN,3.133379947E-1,6.948010254E2,0.000000000E0,0.000000000E0
1.111155104E0,4.300459787E1,-7.879396318E1,1.761747013E2,1.414573364E2,3.700000048E-1,3.570000000E2,3.158525933E-1,7.299815655E0,1.033992386E1,0.000000000E0
1.608181614E0,4.300459541E1,-7.879399392E1,1.725318823E2,1.378145142E2,3.499999940E-1,3.570000000E2,3.163288380E-1,4.875814915E0,7.031402588E0,1.200000000E1
2.611665989E0,4.300459423E1,-7.879398829E1,1.715529359E2,1.368355713E2,5.899999738E-1,2.001999969E2,3.171622803E-1,3.790092468E0,5.013289452E0,1.500000000E1
3.616701197E0,4.300459013E1,-7.879399687E1,1.727710093E2,1.380536499E2,1.049999952E0,2.006000061E2,3.180893019E-1,3.790092468E0,4.169056892E0,1.500000000E1
4.614466561E0,4.300458262E1,-7.879400182E1,1.727456674E2,1.380283203E2,7.099999785E-1,2.011000061E2,3.197435936E-1,3.790092468E0,4.008974552E0,1.500000000E1
5.615770727E0,4.300458858E1,-7.879402046E1,1.729807902E2,1.382634277E2,1.419999957E0,3.042999878E2,3.207256965E-1,3.790092468E0,3.956271410E0,1.500000000E1
6.611135258E0,4.300458746E1,-7.879403244E1,1.733170339E2,1.385996704E2,1.070000052E0,3.085000000E2,3.216621427E-1,3.790092468E0,3.583083391E0,1.500000000E1
7.607707028E0,4.300459315E1,-7.879404093E1,1.731966239E2,1.384792480E2,9.300000072E-1,3.196000061E2,3.229057549E-1,3.790092468E0,3.115668297E0,1.500000000E1
8.613886195E0,4.300460092E1,-7.879405193E1,1.735187842E2,1.388013916E2,1.080000043E0,3.183999939E2,3.240190522E-1,3.790092468E0,2.813373804E0,1.500000000E1
9.612097601E0,4.300460712E1,-7.879406268E1,1.737665398E2,1.390491333E2,9.200000167E-1,3.161000061E2,3.250853389E-1,3.790092468E0,2.563613892E0,1.500000000E1
1.061190005E1,4.300460942E1,-7.879407541E1,1.736955632E2,1.389781494E2,9.300000072E-1,2.997999878E2,3.261826074E-1,3.790092468E0,2.500000000E0,1.500000000E1
1.161258536E1,4.300460854E1,-7.879408885E1,1.741656578E2,1.394482422E2,7.900000215E-1,2.791000061E2,3.267979222E-1,3.790092468E0,2.500000000E0,1.500000000E1
1.262034562E1,4.300460496E1,-7.879409462E1,1.742014194E2,1.394840088E2,8.600000143E-1,2.375000000E2,3.277105467E-1,3.790092468E0,2.500000000E0,1.500000000E1
1.361303484E1,4.300459688E1,-7.879409659E1,1.743870132E2,1.396696167E2,8.899999857E-1,1.966000061E2,3.287475722E-1,3.790092468E0,2.500000000E0,1.500000000E1
1.461558484E1,4.300458777E1,-7.879409386E1,1.743130825E2,1.395957031E2,1.070000052E0,1.773000031E2,3.295837549E-1,3.790092468E0,2.500000000E0,1.500000000E1
1.561602572E1,4.300458088E1,-7.879408974E1,1.742401931E2,1.395228271E2,9.800000191E-1,1.728000031E2,3.307588100E-1,3.790092468E0,2.500000000E0,1.600000000E1
1.661731020E1,4.300457085E1,-7.879408519E1,1.740596319E2,1.393422852E2,1.200000048E0,1.706999969E2,3.317986325E-1,3.790092468E0,2.500000000E0,1.600000000E1
1.761769718E1,4.300456202E1,-7.879408098E1,1.729072101E2,1.381898804E2,1.139999986E0,1.756999969E2,3.325947574E-1,3.790092468E0,2.500000000E0,1.600000000E1
1.861929723E1,4.300455520E1,-7.879408396E1,1.731109950E2,1.383936768E2,9.900000095E-1,2.063999939E2,3.338263457E-1,3.790092468E0,2.500000000E0,1.600000000E1
1.961661869E1,4.300455215E1,-7.879409852E1,1.731703193E2,1.384530029E2,1.360000014E0,2.563999939E2,3.353139167E-1,3.790092468E0,2.500000000E0,1.600000000E1
2.061599557E1,4.300456219E1,-7.879411061E1,1.731945103E2,1.384771729E2,1.139999986E0,3.073999939E2,3.365302418E-1,3.790092468E0,2.500000000E0,1.600000000E1
2.161514593E1,4.300457177E1,-7.879411783E1,1.735357770E2,1.388184204E2,1.009999990E0,3.287000122E2,3.374919156E-1,3.790092468E0,2.500000000E0,1.600000000E1
2.261407624E1,4.300457908E1,-7.879412415E1,1.738006233E2,1.390832520E2,9.599999785E-1,3.287000122E2,3.383677822E-1,3.790092468E0,2.500000000E0,1.600000000E1
2.361679176E1,4.300458445E1,-7.879413203E1,1.737365480E2,1.390191650E2,9.499999881E-1,3.210000000E2,3.393980482E-1,3.790092468E0,2.500000000E0,1.600000000E1
2.460800134E1,4.300458921E1,-7.879414290E1,1.737420525E2,1.390246582E2,1.059999943E0,3.102999878E2,3.404886656E-1,3.790092468E0,2.500000000E0,1.600000000E1
2.561587968E1,4.300459265E1,-7.879415546E1,1.734879725E2,1.387705688E2,1.009999990E0,2.998999939E2,3.415976329E-1,3.790092468E0,2.500000000E0,1.600000000E1
2.660792150E1,4.300459557E1,-7.879416850E1,1.727084400E2,1.379910278E2,9.499999881E-1,2.957000122E2,3.428924750E-1,3.790092468E0,2.500000000E0,1.600000000E1
2.761560098E1,4.300459194E1,-7.879418363E1,1.725289328E2,1.378115234E2,1.429999948E0,2.475000000E2,3.437058665E-1,3.790092468E0,2.500000000E0,1.600000000E1
2.861227270E1,4.300458463E1,-7.879418400E1,1.728427015E2,1.381253052E2,6.999999881E-1,1.908000031E2,3.447239590E-1,3.790092468E0,2.500000000E0,1.500000000E1
2.961846431E1,4.300457638E1,-7.879417857E1,1.728974338E2,1.381800537E2,9.800000191E-1,1.676000061E2,3.456007329E-1,3.790092468E0,2.500000000E0,1.500000000E1
3.061269655E1,4.300456928E1,-7.879417388E1,1.720779008E2,1.373605347E2,8.799999952E-1,1.663999939E2,3.463729506E-1,3.790092468E0,2.500000000E0,1.600000000E1
3.161523572E1,4.300456334E1,-7.879416896E1,1.713826374E2,1.366652832E2,8.700000048E-1,1.698000031E2,3.471852830E-1,3.790092468E0,2.500000000E0,1.600000000E1
3.261219061E1,4.300455605E1,-7.879416831E1,1.712094063E2,1.364920654E2,9.499999881E-1,1.831000061E2,3.482674012E-1,3.790092468E0,2.500000000E0,1.600000000E1
3.361717754E1,4.300454755E1,-7.879417479E1,1.711660576E2,1.364487305E2,1.139999986E0,2.083999939E2,3.493611329E-1,3.790092468E0,2.500000000E0,1.600000000E1
3.462092504E1,4.300454357E1,-7.879418709E1,1.712900160E2,1.365726929E2,1.110000014E0,2.448999939E2,3.505437857E-1,3.790092468E0,2.500000000E0,1.600000000E1
3.561726806E1,4.300454714E1,-7.879420079E1,1.713442861E2,1.366269531E2,1.110000014E0,2.933999939E2,3.515423243E-1,3.790092468E0,2.500000000E0,1.600000000E1
3.661810514E1,4.300455283E1,-7.879421029E1,1.714801630E2,1.367628174E2,9.200000167E-1,3.098999939E2,3.523571381E-1,3.790092468E0,2.500000000E0,1.600000000E1
3.761826863E1,4.300455929E1,-7.879421502E1,1.713703125E2,1.366529541E2,9.800000191E-1,3.312000122E2,3.530660356E-1,3.790092468E0,2.500000000E0,1.600000000E1
3.861798269E1,4.300456532E1,-7.879421785E1,1.717580194E2,1.370406494E2,8.899999857E-1,3.395000000E2,3.539352081E-1,3.790092468E0,2.500000000E0,1.600000000E1
3.961776863E1,4.300457068E1,-7.879422563E1,1.721693469E2,1.374519653E2,9.599999785E-1,3.171000061E2,3.547490598E-1,3.790092468E0,2.500000000E0,1.600000000E1
4.061460290E1,4.300457098E1,-7.879423563E1,1.721843646E2,1.374669800E2,8.500000238E-1,2.752999878E2,3.553825850E-1,3.790092468E0,2.500000000E0,1.600000000E1
4.161478545E1,4.300456907E1,-7.879424297E1,1.723389651E2,1.376215820E2,7.699999809E-1,2.415000000E2,3.560820509E-1,3.790092468E0,2.500000000E0,1.600000000E1
4.262127707E1,4.300456293E1,-7.879424484E1,1.721951556E2,1.374777832E2,8.600000143E-1,1.888999939E2,3.569342409E-1,3.790092468E0,2.500000000E0,1.600000000E1
4.361636946E1,4.300455544E1,-7.879424262E1,1.719815185E2,1.372641602E2,9.100000262E-1,1.748999939E2,3.578014812E-1,3.790092468E0,2.500000000E0,1.600000000E1
4.461751946E1,4.300454972E1,-7.879423537E1,1.719937745E2,1.372764282E2,8.299999833E-1,1.451999969E2,3.584928786E-1,3.790092468E0,2.500000000E0,1.600000000E1
4.561460800E1,4.300454421E1,-7.879423143E1,1.725927015E2,1.378753662E2,8.000000119E-1,1.578000031E2,3.603138849E-1,3.790092468E0,2.500000000E0,1.600000000E1
4.661573967E1,4.300454554E1,-7.879420911E1,1.723386700E2,1.376213379E2,1.899999976E0,9.200000000E1,NaN,3.790092468E0,2.500000000E0,1.600000000E1
