"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
1.125201354E0,4.300457322E1,-7.879402398E1,1.630234880E2,1.283061523E2,1.700000018E-1,3.497000122E2,8.983741165E-4,6.416317463E0,8.026471138E0,1.600000000E1
1.876754218E0,4.300456878E1,-7.879403321E1,1.628315268E2,1.281141968E2,2.500000000E-1,3.497000122E2,2.003279777E-3,5.447277069E0,6.562522888E0,1.000000000E1
2.875107499E0,4.300457587E1,-7.879402369E1,1.682610416E2,1.335437012E2,6.399999857E-1,1.951000061E2,2.881111813E-3,4.399122715E0,5.520942688E0,1.600000000E1
3.874318592E0,4.300458337E1,-7.879402706E1,1.687593469E2,1.340419922E2,8.100000024E-1,1.951000061E2,3.746463010E-3,3.790092468E0,4.255347729E0,1.600000000E1
4.873704842E0,4.300457768E1,-7.879403432E1,1.682042848E2,1.334869385E2,6.000000238E-1,1.953000031E2,4.775209740E-3,3.790092468E0,3.839933634E0,1.600000000E1
5.875808644E0,4.300458245E1,-7.879404516E1,1.698507805E2,1.351334229E2,9.300000072E-1,2.716000061E2,5.389115573E-3,3.790092468E0,3.169576168E0,1.600000000E1
6.876874685E0,4.300458505E1,-7.879405182E1,1.697556940E2,1.350383301E2,7.400000095E-1,2.722999878E2,6.230144522E-3,3.790092468E0,2.777577639E0,1.600000000E1
7.876698435E0,4.300459098E1,-7.879405824E1,1.702279964E2,1.355106201E2,8.399999738E-1,2.728999939E2,7.199688050E-3,3.790092468E0,2.639871836E0,1.600000000E1
8.875989424E0,4.300459793E1,-7.879406544E1,1.704420610E2,1.357246704E2,9.499999881E-1,2.725000000E2,8.303105792E-3,3.790092468E0,2.609358549E0,1.600000000E1
9.876345830E0,4.300460535E1,-7.879407445E1,1.708547964E2,1.361373901E2,1.080000043E0,3.287000122E2,9.431383973E-3,3.790092468E0,2.500000000E0,1.600000000E1
