"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
4.513150454E-1,4.295172345E1,-7.883097829E1,1.952727136E2,1.606766088E2,NaN,NaN,4.969768095E-2,8.882456820E0,3.341024919E0,-1.000000000E0
4.492072105E0,4.295160851E1,-7.883156839E1,1.309228740E2,9.632689526E1,1.341720700E0,1.544201186E2,5.094613150E-2,2.134885408E1,2.858666562E1,-1.000000000E0
5.442074299E0,4.295161079E1,-7.883155337E1,1.319704536E2,9.737447325E1,1.341720700E0,1.580376871E2,5.303905156E-2,1.669743024E1,2.521720915E1,-1.000000000E0
6.392076492E0,4.295160071E1,-7.883153166E1,1.319825877E2,9.738663891E1,1.170567632E0,1.600943812E2,5.327690132E-2,1.868326623E1,3.115564174E1,-1.000000000E0
7.342077851E0,4.295160091E1,-7.883152875E1,1.337835912E2,9.918764279E1,1.170567632E0,1.435006603E2,5.494299246E-2,1.875943294E1,3.365355899E1,-1.000000000E0
8.292080045E0,4.295161178E1,-7.883151466E1,1.337037481E2,9.910777604E1,9.683211446E-1,1.245640257E2,5.760277228E-2,1.786065363E1,3.297484953E1,-1.000000000E0
9.242081642E0,4.295163516E1,-7.883150776E1,1.375498052E2,1.029537759E2,9.340092540E-1,1.222018338E2,6.072830563E-2,2.422671210E1,4.818579627E1,-1.000000000E0
1.019208395E1,4.295166308E1,-7.883150329E1,1.406399606E2,1.060438618E2,9.340092540E-1,3.293785028E1,6.265337876E-2,1.125425241E1,2.267499104E1,-1.000000000E0
1.114208579E1,4.295167993E1,-7.883149786E1,1.428620186E2,1.082658786E2,1.168375373E0,3.364431015E1,6.580506512E-2,1.347434082E1,2.849173575E1,-1.000000000E0
1.209208679E1,4.295170385E1,-7.883147709E1,1.445998886E2,1.100036939E2,1.263173342E0,3.482245240E1,6.894204036E-2,1.181215021E1,2.558453643E1,-1.000000000E0
1.304208899E1,4.295172897E1,-7.883145954E1,1.458493335E2,1.112530800E2,1.207479835E0,3.432387056E1,7.013958182E-2,1.002025376E1,2.238265405E1,-1.000000000E0
1.403409123E1,4.295173787E1,-7.883145126E1,1.458493336E2,1.112530599E2,1.207479835E0,3.432387620E1,7.164105561E-2,1.002025376E1,2.238265405E1,-1.000000000E0
1.503409326E1,4.295174599E1,-7.883143652E1,1.470609572E2,1.124646671E2,1.207479835E0,5.566598193E1,7.631984091E-2,1.381006898E1,3.127246621E1,-1.000000000E0
1.603409553E1,4.295177706E1,-7.883139775E1,1.507331042E2,1.161367462E2,1.096471190E0,8.289770910E1,7.801129714E-2,7.506495560E0,1.824399775E1,-1.000000000E0
1.703409719E1,4.295178197E1,-7.883137808E1,1.533590845E2,1.187627196E2,1.122423768E0,8.347007554E1,8.114022246E-2,1.156862579E1,2.799387579E1,-1.000000000E0
1.803409934E1,4.295175383E1,-7.883137826E1,1.581517312E2,1.235554375E2,1.407217383E0,1.436788556E2,8.343030109E-2,9.901692177E0,1.435284364E1,-1.000000000E0
1.903410113E1,4.295173337E1,-7.883138155E1,1.610377918E2,1.264415490E2,1.228421569E0,1.590805558E2,8.521898222E-2,1.115179434E1,1.574832978E1,-1.000000000E0
