"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
1.556079388E-1,4.295164991E1,-7.883073586E1,1.948949698E2,1.602991191E2,3.395488113E-2,NaN,2.758399931E-3,2.012503578E1,1.415860066E1,-1.000000000E0
1.105614901E0,4.295166486E1,-7.883076290E1,1.948600034E2,1.602641073E2,1.836326122E-1,NaN,4.651688369E-3,1.400000000E1,6.611981133E0,-1.000000000E0
2.055612087E0,4.295167999E1,-7.883077358E1,1.948294881E2,1.602335506E2,1.836326122E-1,3.226728312E2,5.377550900E-3,1.400000000E1,6.398671542E0,-1.000000000E0
3.005613685E0,4.295168627E1,-7.883077603E1,1.948198966E2,1.602239426E2,8.205897808E-1,3.175646539E2,5.431581574E-3,7.183919738E0,6.394216352E0,-1.000000000E0
3.985615253E0,4.295168675E1,-7.883077596E1,1.948069015E2,1.602109463E2,8.205897808E-1,3.398474872E2,6.022463088E-3,7.217403598E0,6.647395890E0,-1.000000000E0
4.985617876E0,4.295168958E1,-7.883078210E1,1.948002968E2,1.602043327E2,7.884802818E-1,3.402880309E2,7.040083264E-3,8.142574958E0,7.612424772E0,-1.000000000E0
5.985619426E0,4.295169428E1,-7.883079283E1,1.947723857E2,1.601764067E2,1.267006040E0,3.276279961E2,8.127611810E-3,6.282559640E0,6.192764992E0,-1.000000000E0
6.985621572E0,4.295170318E1,-7.883079839E1,1.947823279E2,1.601863248E2,1.100600004E0,3.178464915E2,9.227422848E-3,6.737778198E0,6.872273587E0,-1.000000000E0
7.985623479E0,4.295171052E1,-7.883080744E1,1.947823280E2,1.601863038E2,1.100600004E0,3.178464854E2,1.093180049E-2,6.737778198E0,6.872273587E0,-1.000000000E0
8.985625267E0,4.295170284E1,-7.883082556E1,1.947630398E2,1.601670299E2,1.100600004E0,2.860164775E2,1.259755376E-2,5.875603673E0,6.126247352E0,-1.000000000E0
9.985626698E0,4.295169131E1,-7.883083863E1,1.947381137E2,1.601421294E2,8.366318941E-1,2.316026835E2,1.480800956E-2,5.734328426E0,6.220351752E0,-1.000000000E0
1.098562884E1,4.295167340E1,-7.883085042E1,1.946031341E2,1.600071919E2,1.163436294E0,2.241340375E2,1.745440486E-2,5.416448957E0,6.080750839E0,-1.000000000E0
1.198563075E1,4.295164977E1,-7.883084653E1,1.945219469E2,1.599260656E2,1.163436294E0,2.038826932E2,1.973446193E-2,5.903086546E0,6.789164032E0,-1.000000000E0
1.298563337E1,4.295162961E1,-7.883085160E1,1.944961307E2,1.599002991E2,1.273364544E0,2.011734685E2,2.136563929E-2,5.316674565E0,6.110492586E0,-1.000000000E0
1.398563468E1,4.295161513E1,-7.883085484E1,1.944568316E2,1.598610358E2,1.236233592E0,2.095765563E2,2.295811676E-2,5.269933613E0,6.085804885E0,-1.000000000E0
1.498563707E1,4.295160540E1,-7.883086920E1,1.944611670E2,1.598653918E2,1.236233592E0,2.242560126E2,2.444770230E-2,6.753746738E0,7.702227644E0,-1.000000000E0
1.598563886E1,4.295160822E1,-7.883088709E1,1.944370279E2,1.598412405E2,1.054760337E0,2.634824198E2,2.769636093E-2,5.393501115E0,6.060965674E0,-1.000000000E0
1.698564136E1,4.295163435E1,-7.883090494E1,1.944220379E2,1.598261794E2,9.769597054E-1,3.288509900E2,2.912445376E-2,6.149846534E0,7.148341627E0,-1.000000000E0
1.798564291E1,4.295164502E1,-7.883091471E1,1.944428027E2,1.598469143E2,1.136585832E0,3.317947812E2,3.083098966E-2,5.698107614E0,6.641617891E0,-1.000000000E0
1.898564494E1,4.295165830E1,-7.883092522E1,1.944364008E2,1.598404759E2,1.174711585E0,3.408944550E2,3.216291295E-2,5.459157363E0,6.398165428E0,-1.000000000E0
1.998564720E1,4.295166861E1,-7.883093354E1,1.944363575E2,1.598404042E2,1.136585832E0,3.417444958E2,3.391211565E-2,5.090620249E0,6.028909036E0,-1.000000000E0
2.098564839E1,4.295168275E1,-7.883094297E1,1.944154734E2,1.598194816E2,1.174711585E0,3.332480542E2,3.522123190E-2,5.133477822E0,6.167525417E0,-1.000000000E0
2.198565149E1,4.295169170E1,-7.883095342E1,1.944017526E2,1.598057352E2,1.125208497E0,3.254110385E2,3.641483751E-2,5.073839283E0,6.091759536E0,-1.000000000E0
2.298565233E1,4.295169837E1,-7.883096491E1,1.944218527E2,1.598258152E2,1.125208497E0,3.166085275E2,3.731324263E-2,5.188395183E0,6.129371068E0,-1.000000000E0
2.398565459E1,4.295169561E1,-7.883097529E1,1.944320258E2,1.598359923E2,1.012354493E0,3.003842196E2,3.955154572E-2,5.178951597E0,6.116915179E0,-1.000000000E0
2.498565745E1,4.295167734E1,-7.883098684E1,1.944422284E2,1.598462380E2,1.011192441E0,2.360417343E2,4.134258645E-2,9.065317573E0,1.080039786E1,-1.000000000E0
2.598565829E1,4.295166238E1,-7.883099498E1,1.944440068E2,1.598480520E2,1.206442237E0,2.203254288E2,4.297989832E-2,5.133770671E0,6.121152468E0,-1.000000000E0
2.698566055E1,4.295164918E1,-7.883100390E1,1.944287050E2,1.598327811E2,1.206442237E0,2.149879467E2,4.366627738E-2,5.206264251E0,6.128068039E0,-1.000000000E0
2.798566258E1,4.295164306E1,-7.883100494E1,1.949142370E2,1.603183283E2,1.167182194E0,2.108200664E2,4.461035850E-2,6.364582482E0,3.000000000E0,-1.000000000E0
2.898566484E1,4.295163545E1,-7.883101011E1,1.948916879E2,1.602957971E2,1.002127869E0,2.047509939E2,4.555099751E-2,4.730262857E0,3.000000000E0,-1.000000000E0
2.998566639E1,4.295162875E1,-7.883101716E1,1.947221700E2,1.601262942E2,9.780707329E-1,1.980558474E2,4.746145717E-2,4.656686931E0,3.000000000E0,-1.000000000E0
3.098566890E1,4.295163084E1,-7.883104046E1,1.947473651E2,1.601514775E2,1.159855534E0,2.686757671E2,4.876136846E-2,4.751647441E0,3.000000000E0,-1.000000000E0
3.198567069E1,4.295164142E1,-7.883104725E1,1.947383290E2,1.601424127E2,5.780895860E-1,3.109818425E2,5.084458162E-2,5.225073989E0,3.000000000E0,-1.000000000E0
3.298567235E1,4.295165901E1,-7.883103842E1,1.947082737E2,1.601123153E2,8.099587721E-1,3.300126904E2,5.254520883E-2,5.295545754E0,3.000000000E0,-1.000000000E0
3.398567426E1,4.295166975E1,-7.883105329E1,1.945088832E2,1.599128935E2,9.963532427E-1,3.245554920E2,5.383349209E-2,5.798083787E0,3.000000000E0,-1.000000000E0
3.498567641E1,4.295167789E1,-7.883106456E1,1.938269656E2,1.592309521E2,9.559242071E-1,3.258548497E2,5.514817225E-2,6.065509473E0,3.000000000E0,-1.000000000E0
3.598567855E1,4.295168694E1,-7.883107494E1,1.943459091E2,1.597498698E2,9.990295747E-1,3.262213091E2,5.650107500E-2,6.240512204E0,3.000000000E0,-1.000000000E0
3.698568022E1,4.295169431E1,-7.883108817E1,1.944551503E2,1.598590886E2,1.070562267E0,3.199110633E2,5.775301596E-2,6.353838010E0,3.000000000E0,-1.000000000E0
