"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
3.330276400E-2,4.299963990E1,-7.877826270E1,1.813042051E2,1.466000061E2,NaN,NaN,5.487572271E-2,1.588190002E2,2.233777618E1,0.000000000E0
1.028936458E0,4.299965346E1,-7.877758817E1,1.810349352E2,1.463308716E2,0.000000000E0,NaN,5.814896580E-2,1.023012924E1,1.090061665E1,0.000000000E0
2.029139109E0,4.299963242E1,-7.877756002E1,1.840748522E2,1.493708496E2,1.800000072E-1,1.830000000E2,6.198392381E-2,7.771649361E0,9.237401962E0,2.100000000E1
3.028774418E0,4.299960905E1,-7.877752534E1,1.843391878E2,1.496352539E2,1.570000052E0,1.113000031E2,6.396315220E-2,5.780733109E0,7.414094925E0,2.200000000E1
4.029694413E0,4.299960820E1,-7.877750103E1,1.846864696E2,1.499825439E2,1.799999952E0,1.050999985E2,6.590743418E-2,4.873795509E0,6.256754875E0,2.200000000E1
5.029428575E0,4.299960023E1,-7.877747975E1,1.848666195E2,1.501627197E2,1.580000043E0,1.073000031E2,6.752778303E-2,4.307959080E0,5.412354469E0,2.200000000E1
6.029198623E0,4.299959757E1,-7.877746016E1,1.852172548E2,1.505133667E2,1.480000019E0,1.084000015E2,6.895518971E-2,3.945229292E0,4.898588657E0,2.200000000E1
7.028896431E0,4.299959668E1,-7.877744265E1,1.842453242E2,1.495414429E2,1.620000005E0,9.230000305E1,6.956273940E-2,4.313954830E0,4.717504501E0,2.200000000E1
8.029518822E0,4.299959280E1,-7.877743739E1,1.836151250E2,1.489112549E2,1.090000033E0,1.185999985E2,7.073048578E-2,3.790092468E0,4.115869999E0,2.200000000E1
9.029716891E0,4.299958501E1,-7.877744702E1,1.830066479E2,1.483027954E2,1.419999957E0,2.076999969E2,7.279694473E-2,3.790092468E0,3.673078060E0,2.200000000E1
1.002976590E1,4.299957803E1,-7.877747057E1,1.834208816E2,1.487170410E2,1.529999971E0,2.476999969E2,7.503045100E-2,3.790092468E0,3.344477415E0,2.200000000E1
1.102880740E1,4.299957303E1,-7.877749717E1,1.829818496E2,1.482780151E2,1.480000019E0,2.518000031E2,7.720374453E-2,3.790092468E0,3.077611208E0,2.200000000E1
1.202970297E1,4.299956845E1,-7.877752315E1,1.831048303E2,1.484010010E2,1.470000029E0,2.516999969E2,7.934010488E-2,3.790092468E0,2.884034395E0,2.200000000E1
1.302875812E1,4.299956290E1,-7.877754830E1,1.830411627E2,1.483373413E2,1.450000048E0,2.503999939E2,8.137503515E-2,3.790092468E0,2.661034584E0,2.200000000E1
1.402902801E1,4.299955716E1,-7.877757206E1,1.824840861E2,1.477802734E2,1.500000000E0,2.520000000E2,8.339144315E-2,3.790092468E0,2.535042048E0,2.200000000E1
1.502918692E1,4.299955169E1,-7.877759570E1,1.824235312E2,1.477197266E2,1.470000029E0,2.538999939E2,8.519743514E-2,3.790092468E0,2.500000000E0,2.200000000E1
1.602925332E1,4.299954683E1,-7.877761689E1,1.820830699E2,1.473792725E2,1.220000029E0,2.538999939E2,8.623395946E-2,3.790092468E0,2.500000000E0,2.200000000E1
1.702907112E1,4.299954275E1,-7.877762835E1,1.822253353E2,1.475215454E2,5.299999714E-1,2.431000061E2,8.701408273E-2,3.790092468E0,2.500000000E0,2.200000000E1
1.802958222E1,4.299953583E1,-7.877762993E1,1.820804816E2,1.473767090E2,1.009999990E0,1.903000031E2,8.833235124E-2,3.790092468E0,2.500000000E0,2.200000000E1
1.902971044E1,4.299952695E1,-7.877761919E1,1.821788447E2,1.474750977E2,1.409999967E0,1.238000031E2,9.015859914E-2,3.790092468E0,2.500000000E0,2.200000000E1
2.002926502E1,4.299952018E1,-7.877759873E1,1.822860610E2,1.475823364E2,1.539999962E0,1.115999985E2,9.202260462E-2,3.790092468E0,2.500000000E0,2.200000000E1
2.102939710E1,4.299951507E1,-7.877757690E1,1.823516552E2,1.476479492E2,1.509999990E0,1.078000031E2,9.387681662E-2,3.790092468E0,2.500000000E0,2.200000000E1
2.202961444E1,4.299951043E1,-7.877755500E1,1.820651998E2,1.473615112E2,1.519999981E0,1.070000000E2,9.566504015E-2,3.790092468E0,2.500000000E0,2.200000000E1
2.302903573E1,4.299950603E1,-7.877753385E1,1.820079932E2,1.473043213E2,1.500000000E0,1.066999969E2,9.734659994E-2,3.790092468E0,2.500000000E0,2.200000000E1
2.402941042E1,4.299950182E1,-7.877751399E1,1.818312196E2,1.471275635E2,1.429999948E0,1.073000031E2,9.898489565E-2,3.790092468E0,2.500000000E0,2.200000000E1
2.502884447E1,4.299949750E1,-7.877749473E1,1.819588892E2,1.472552490E2,1.389999986E0,1.070000000E2,1.005174007E-1,3.790092468E0,2.500000000E0,2.200000000E1
2.602971504E1,4.299949277E1,-7.877747703E1,1.818314312E2,1.471278076E2,1.250000000E0,1.084000015E2,1.015816494E-1,3.790092468E0,2.500000000E0,2.200000000E1
2.702898556E1,4.299948754E1,-7.877746607E1,1.815446719E2,1.468410645E2,7.200000286E-1,1.231999969E2,1.024671678E-1,3.790092468E0,2.500000000E0,2.200000000E1
2.802957722E1,4.299947958E1,-7.877746574E1,1.814552959E2,1.467517090E2,1.139999986E0,1.761999969E2,1.038969252E-1,3.790092468E0,2.500000000E0,2.200000000E1
2.902921914E1,4.299947075E1,-7.877747852E1,1.812914581E2,1.465878906E2,1.490000010E0,2.323999939E2,1.057519269E-1,3.790092468E0,2.500000000E0,2.200000000E1
