"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
1.313683674E0,4.299933645E1,-7.877735879E1,1.754733345E2,1.407701416E2,3.400000036E-1,9.309999847E1,5.387330409E-3,1.017933464E1,1.150287437E1,0.000000000E0
2.312818983E0,4.299931885E1,-7.877742051E1,1.751738054E2,1.404706421E2,4.399999976E-1,2.887999878E2,1.007417498E-2,8.095185280E0,8.951402664E0,2.200000000E1
3.312860645E0,4.299931647E1,-7.877747805E1,1.766609355E2,1.419577637E2,6.899999976E-1,2.887999878E2,1.298850143E-2,6.104340553E0,6.858249187E0,2.200000000E1
4.312803660E0,4.299932389E1,-7.877751242E1,1.764983045E2,1.417951050E2,9.800000191E-1,2.887000122E2,1.502285276E-2,5.084345341E0,5.649733067E0,2.300000000E1
5.312766520E0,4.299933006E1,-7.877753597E1,1.779495591E2,1.432463379E2,1.279999971E0,2.835000000E2,1.738613013E-2,4.496077538E0,4.915431499E0,2.300000000E1
6.312746516E0,4.299933875E1,-7.877756249E1,1.783350862E2,1.436318359E2,1.250000000E0,2.862000122E2,1.886284654E-2,3.892288685E0,4.081539154E0,2.300000000E1
7.313045887E0,4.299933972E1,-7.877758060E1,1.788031718E2,1.440999146E2,1.220000029E0,2.872999878E2,2.027642516E-2,3.790092468E0,3.438914776E0,2.300000000E1
8.313017496E0,4.299934170E1,-7.877759777E1,1.797989698E2,1.450957031E2,1.009999990E0,2.977999878E2,2.102244600E-2,3.790092468E0,3.138592958E0,2.300000000E1
9.313230304E0,4.299934715E1,-7.877760312E1,1.793786360E2,1.446753540E2,8.000000119E-1,3.122999878E2,2.179333846E-2,3.790092468E0,2.884040356E0,2.300000000E1
1.031279035E1,4.299935389E1,-7.877760090E1,1.797462064E2,1.450429077E2,9.700000286E-1,8.399999619E0,2.306613730E-2,3.790092468E0,2.870532990E0,2.300000000E1
1.131297894E1,4.299936061E1,-7.877758823E1,1.800168504E2,1.453135376E2,1.190000057E0,5.459999847E1,2.459707305E-2,3.790092468E0,2.662325621E0,2.300000000E1
1.231272769E1,4.299936494E1,-7.877757036E1,1.803679922E2,1.456646729E2,1.279999971E0,6.800000000E1,2.607218610E-2,3.790092468E0,2.523690224E0,2.300000000E1
1.331307768E1,4.299936806E1,-7.877755273E1,1.796101222E2,1.449067993E2,1.250000000E0,7.400000000E1,2.748812410E-2,3.790092468E0,2.500000000E0,2.300000000E1
1.431309283E1,4.299936999E1,-7.877753552E1,1.794355623E2,1.447322388E2,1.179999948E0,7.550000000E1,2.884014893E-2,3.790092468E0,2.500000000E0,2.300000000E1
1.531312533E1,4.299937180E1,-7.877751908E1,1.796474158E2,1.449440918E2,1.179999948E0,7.659999847E1,3.028317247E-2,3.790092468E0,2.500000000E0,2.300000000E1
1.631299470E1,4.299937327E1,-7.877750145E1,1.794644317E2,1.447611084E2,1.210000038E0,7.569999695E1,3.179074070E-2,3.790092468E0,2.500000000E0,2.300000000E1
1.731299412E1,4.299937577E1,-7.877748323E1,1.792216357E2,1.445183105E2,1.240000010E0,7.430000305E1,3.328851236E-2,3.790092468E0,2.500000000E0,2.300000000E1
