"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
1.916844248E1,4.299930152E1,-7.877742755E1,1.833447833E2,1.486416626E2,1.580000043E0,3.006000061E2,4.738540363E-2,3.790092468E0,3.148935556E0,1.900000000E1
2.016787034E1,4.299930940E1,-7.877745339E1,1.830852885E2,1.483821411E2,1.539999962E0,2.927000122E2,4.955994820E-2,3.790092468E0,3.003519535E0,1.900000000E1
2.116844794E1,4.299931512E1,-7.877747896E1,1.832211129E2,1.485179443E2,1.559999943E0,2.897999878E2,5.177209735E-2,3.790092468E0,2.834019184E0,1.900000000E1
2.216783341E1,4.299932020E1,-7.877750526E1,1.820686667E2,1.473654785E2,1.580000043E0,2.850000000E2,5.399826549E-2,3.790092468E0,2.807901859E0,1.900000000E1
2.316836049E1,4.299932341E1,-7.877753228E1,1.820006276E2,1.472974243E2,1.570000052E0,2.816000061E2,5.607117369E-2,3.790092468E0,2.729162216E0,1.900000000E1
2.416823319E1,4.299932596E1,-7.877755753E1,1.820869442E2,1.473837280E2,1.440000057E0,2.803999939E2,5.792801109E-2,3.790092468E0,2.518961906E0,1.900000000E1
2.516878131E1,4.299932818E1,-7.877758016E1,1.819572559E2,1.472540283E2,1.269999981E0,2.845000000E2,5.901455707E-2,3.790092468E0,2.500000000E0,1.900000000E1
2.616863110E1,4.299933203E1,-7.877759244E1,1.814020321E2,1.466987915E2,6.000000238E-1,2.998999939E2,5.982296423E-2,3.790092468E0,2.500000000E0,1.900000000E1
2.716879438E1,4.299933930E1,-7.877759251E1,1.813836181E2,1.466803589E2,1.220000029E0,5.300000191E0,6.128905547E-2,3.790092468E0,2.580513716E0,1.900000000E1
2.816835458E1,4.299934845E1,-7.877757953E1,1.813603839E2,1.466571045E2,1.519999981E0,5.740000153E1,6.306472337E-2,3.790092468E0,2.507043362E0,1.900000000E1
2.916800942E1,4.299935507E1,-7.877755966E1,1.816457352E2,1.469424438E2,1.559999943E0,6.600000000E1,6.480713297E-2,3.790092468E0,2.716882467E0,1.900000000E1
3.016800030E1,4.299936111E1,-7.877753989E1,1.815902647E2,1.468869629E2,1.500000000E0,6.790000153E1,6.652405067E-2,3.790092468E0,2.683537006E0,1.900000000E1
3.116802191E1,4.299936599E1,-7.877751986E1,1.815513318E2,1.468480225E2,1.529999971E0,7.219999695E1,6.828416332E-2,3.790092468E0,2.632733822E0,1.900000000E1
3.216835685E1,4.299937034E1,-7.877749905E1,1.814061350E2,1.467028198E2,1.580000043E0,7.580000305E1,7.005546416E-2,3.790092468E0,2.765722275E0,1.900000000E1
3.316858935E1,4.299937390E1,-7.877747782E1,1.809555773E2,1.462522583E2,1.590000033E0,7.990000153E1,7.165373719E-2,3.790092468E0,2.652529478E0,1.900000000E1
3.416867762E1,4.299937710E1,-7.877745866E1,1.811663350E2,1.464630127E2,1.330000043E0,7.800000000E1,7.273822732E-2,3.790092468E0,2.699932098E0,1.900000000E1
3.516867950E1,4.299938112E1,-7.877744651E1,1.812437959E2,1.465404663E2,7.699999809E-1,6.880000305E1,7.347078962E-2,3.790092468E0,2.675606251E0,1.900000000E1
3.616821392E1,4.299938727E1,-7.877744328E1,1.815405028E2,1.468371582E2,8.399999738E-1,3.609999847E1,7.480451015E-2,3.790092468E0,2.540793657E0,1.900000000E1
3.716830074E1,4.299939672E1,-7.877745338E1,1.816506370E2,1.469472656E2,1.519999981E0,3.181000061E2,7.676302676E-2,3.790092468E0,2.500000000E0,1.900000000E1
3.816842505E1,4.299940509E1,-7.877747457E1,1.817544846E2,1.470510864E2,1.559999943E0,2.960000000E2,7.874961611E-2,3.790092468E0,2.500000000E0,1.900000000E1
3.916825130E1,4.299941115E1,-7.877749755E1,1.814720962E2,1.467686768E2,1.509999990E0,2.908999939E2,8.059663069E-2,3.790092468E0,2.500000000E0,1.900000000E1
4.016816171E1,4.299941610E1,-7.877751923E1,1.812499464E2,1.465465088E2,1.409999967E0,2.915000000E2,8.234583031E-2,3.790092468E0,2.500000000E0,1.900000000E1
4.116860619E1,4.299942130E1,-7.877753953E1,1.810524551E2,1.463489990E2,1.460000038E0,2.931000061E2,8.411167179E-2,3.790092468E0,2.500000000E0,1.900000000E1
4.216845285E1,4.299942678E1,-7.877755991E1,1.810979455E2,1.463944702E2,1.509999990E0,2.936000061E2,8.581368512E-2,3.790092468E0,2.500000000E0,1.900000000E1
4.316867092E1,4.299943112E1,-7.877757998E1,1.811954348E2,1.464919434E2,1.460000038E0,2.908999939E2,8.742009164E-2,3.790092468E0,2.500000000E0,1.900000000E1
4.416868008E1,4.299943384E1,-7.877759938E1,1.811188476E2,1.464153442E2,1.389999986E0,2.865000000E2,8.839619113E-2,3.790092468E0,2.500000000E0,1.900000000E1
4.516850247E1,4.299943686E1,-7.877761065E1,1.810499495E2,1.463464355E2,7.300000191E-1,2.941000061E2,8.904091377E-2,3.790092468E0,2.500000000E0,1.900000000E1
4.616848226E1,4.299944248E1,-7.877761260E1,1.808423228E2,1.461387939E2,1.090000033E0,3.352000122E2,9.017204962E-2,3.790092468E0,2.500000000E0,1.900000000E1
4.716815621E1,4.299945009E1,-7.877760337E1,1.811185241E2,1.464149780E2,1.309999943E0,4.350000000E1,9.187415178E-2,3.790092468E0,2.500000000E0,1.900000000E1
4.816804933E1,4.299945615E1,-7.877758415E1,1.815487716E2,1.468452148E2,1.460000038E0,6.530000305E1,9.368794129E-2,3.790092468E0,2.500000000E0,1.900000000E1
4.916804657E1,4.299946067E1,-7.877756272E1,1.817884018E2,1.470848389E2,1.500000000E0,6.940000153E1,9.544883337E-2,3.790092468E0,2.500000000E0,1.900000000E1
5.016790698E1,4.299946502E1,-7.877754190E1,1.816682905E2,1.469647217E2,1.470000029E0,7.019999695E1,9.725378562E-2,3.790092468E0,2.574524641E0,1.900000000E1
5.116865302E1,4.299946869E1,-7.877752028E1,1.820586143E2,1.473550415E2,1.529999971E0,7.150000000E1,9.906070584E-2,3.790092468E0,2.505479336E0,1.900000000E1
5.216837911E1,4.299947194E1,-7.877749851E1,1.822398915E2,1.475363159E2,1.490000010E0,7.630000305E1,1.007082144E-1,3.790092468E0,2.599450827E0,1.900000000E1
5.316835295E1,4.299947416E1,-7.877747848E1,1.823190547E2,1.476154785E2,1.409999967E0,7.869999695E1,1.019821883E-1,3.790092468E0,2.670378447E0,1.900000000E1
5.416817232E1,4.299947713E1,-7.877746335E1,1.815213901E2,1.468178101E2,1.169999957E0,7.630000305E1,1.025455702E-1,3.790092468E0,2.705682993E0,1.900000000E1
5.516795097E1,4.299947965E1,-7.877745734E1,1.812710288E2,1.465674438E2,3.600000143E-1,6.559999847E1,1.031732680E-1,3.790092468E0,2.731152058E0,1.900000000E1
5.616854331E1,4.299948508E1,-7.877745945E1,1.809922347E2,1.462886353E2,1.000000000E0,9.100000381E0,1.044565559E-1,3.790092468E0,2.606781960E0,1.900000000E1
5.716865872E1,4.299949292E1,-7.877747103E1,1.809914643E2,1.462878418E2,1.289999962E0,3.093999939E2,1.062004528E-1,3.790092468E0,2.500000000E0,1.900000000E1
5.816868158E1,4.299949971E1,-7.877749036E1,1.813743601E2,1.466707153E2,1.450000048E0,2.997999878E2,1.080028240E-1,3.790092468E0,2.500000000E0,1.900000000E1
5.916885069E1,4.299950446E1,-7.877751155E1,1.815372804E2,1.468336182E2,1.500000000E0,2.931000061E2,1.097816372E-1,3.790092468E0,2.500000000E0,1.900000000E1
6.016871745E1,4.299950748E1,-7.877753303E1,1.816067516E2,1.469030762E2,1.519999981E0,2.868999939E2,1.115461800E-1,3.790092468E0,2.500000000E0,1.900000000E1
