"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
4.316319170E-1,4.299958925E1,-7.877752216E1,1.809218999E2,1.462180176E2,2.300000042E-1,2.772000122E2,6.170038355E-4,9.962913513E0,1.359051991E1,0.000000000E0
1.582527815E0,4.299958634E1,-7.877752862E1,1.809261666E2,1.462222900E2,0.000000000E0,NaN,3.135049014E-3,7.972491264E0,1.019687080E1,1.700000000E1
2.583052655E0,4.299957571E1,-7.877750128E1,1.826943209E2,1.479904785E2,1.059999943E0,1.205999985E2,5.306111867E-3,6.715561867E0,8.605416298E0,1.900000000E1
3.582643847E0,4.299957405E1,-7.877747468E1,1.834693343E2,1.487655029E2,1.360000014E0,1.200000000E2,7.743028531E-3,6.178877354E0,8.004902840E0,1.900000000E1
4.582430875E0,4.299956327E1,-7.877744859E1,1.846336068E2,1.499298096E2,1.399999976E0,1.100000000E2,9.179185213E-3,5.150383949E0,6.758614063E0,1.900000000E1
5.583181912E0,4.299955628E1,-7.877743374E1,1.853173619E2,1.506135864E2,1.409999967E0,1.071999969E2,1.103334971E-2,4.773857117E0,6.215670109E0,1.900000000E1
6.582588262E0,4.299954998E1,-7.877741263E1,1.855494572E2,1.508457031E2,1.269999981E0,1.118000031E2,1.141172132E-2,4.115681648E0,5.128984928E0,1.900000000E1
7.583047788E0,4.299954666E1,-7.877741161E1,1.852879738E2,1.505842285E2,6.800000072E-1,1.760000000E2,1.235367482E-2,3.790092468E0,4.273009300E0,1.900000000E1
8.582921898E0,4.299954166E1,-7.877742096E1,1.833266596E2,1.486229248E2,1.019999981E0,1.673999939E2,1.381535308E-2,3.790092468E0,3.562812328E0,1.900000000E1
9.582859029E0,4.299953638E1,-7.877743742E1,1.812835594E2,1.465798340E2,1.399999976E0,2.303999939E2,1.597367801E-2,3.790092468E0,3.158032894E0,1.900000000E1
1.058275168E1,4.299953263E1,-7.877746346E1,1.803261589E2,1.456224365E2,1.480000019E0,2.476999969E2,1.813847854E-2,3.790092468E0,2.695531130E0,1.900000000E1
1.158264761E1,4.299952997E1,-7.877748983E1,1.806242544E2,1.459205322E2,1.559999943E0,2.513999939E2,2.023722396E-2,3.790092468E0,2.500000000E0,1.900000000E1
1.258254777E1,4.299952747E1,-7.877751541E1,1.806564810E2,1.459527588E2,1.539999962E0,2.523000031E2,2.223305308E-2,3.790092468E0,2.500000000E0,1.900000000E1
1.358329151E1,4.299952523E1,-7.877753976E1,1.805942256E2,1.458905029E2,1.509999990E0,2.533000031E2,2.417438719E-2,3.790092468E0,2.500000000E0,1.900000000E1
1.458324541E1,4.299952208E1,-7.877756324E1,1.801998142E2,1.454960938E2,1.509999990E0,2.555000000E2,2.603993852E-2,3.790092468E0,2.500000000E0,1.900000000E1
1.558297848E1,4.299951987E1,-7.877758598E1,1.797467503E2,1.450430298E2,1.440000057E0,2.580000000E2,2.773989247E-2,3.790092468E0,2.500000000E0,1.900000000E1
1.658278608E1,4.299951769E1,-7.877760667E1,1.798503877E2,1.451466675E2,1.269999981E0,2.558999939E2,2.879243423E-2,3.790092468E0,2.500000000E0,1.900000000E1
1.758253759E1,4.299951470E1,-7.877761895E1,1.797452806E2,1.450415649E2,7.099999785E-1,2.428000031E2,2.940594358E-2,3.790092468E0,2.500000000E0,1.900000000E1
1.858257243E1,4.299950938E1,-7.877762095E1,1.796957069E2,1.449920044E2,1.049999952E0,1.931000061E2,3.061741617E-2,3.790092468E0,2.500000000E0,1.900000000E1
1.958269107E1,4.299950113E1,-7.877761122E1,1.797991379E2,1.450954590E2,1.440000057E0,1.331000061E2,3.240779396E-2,3.790092468E0,2.500000000E0,1.900000000E1
2.058274117E1,4.299949504E1,-7.877759084E1,1.797696371E2,1.450659790E2,1.590000033E0,1.145000000E2,3.431509027E-2,3.790092468E0,2.500000000E0,1.900000000E1
2.158338913E1,4.299949102E1,-7.877756804E1,1.799078047E2,1.452041626E2,1.629999995E0,1.090999985E2,3.618067930E-2,3.790092468E0,2.500000000E0,1.900000000E1
2.258286465E1,4.299948764E1,-7.877754557E1,1.801338035E2,1.454301758E2,1.639999986E0,1.060000000E2,3.808633373E-2,3.790092468E0,2.500000000E0,1.900000000E1
2.358340641E1,4.299948425E1,-7.877752260E1,1.801539917E2,1.454503784E2,1.659999967E0,1.059000015E2,3.994434458E-2,3.790092468E0,2.500000000E0,1.900000000E1
2.458275302E1,4.299948055E1,-7.877750032E1,1.803342134E2,1.456306152E2,1.580000043E0,1.050000000E2,4.172485916E-2,3.790092468E0,2.500000000E0,1.900000000E1
2.558246161E1,4.299947710E1,-7.877747894E1,1.805782177E2,1.458746338E2,1.500000000E0,1.051999969E2,4.295296327E-2,3.790092468E0,2.500000000E0,1.900000000E1
