"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
1.172386197E0,4.300222647E1,-7.879098375E1,1.972850967E2,1.625727539E2,8.399999738E-1,6.179999924E1,2.606874101E-3,4.034554958E0,5.579876423E0,0.000000000E0
1.525032134E0,4.300223086E1,-7.879101524E1,1.848423635E2,1.501300049E2,1.220000029E0,6.379999924E1,4.247544300E-3,3.917788029E0,5.196718693E0,1.600000000E1
2.537329686E0,4.300224561E1,-7.879101472E1,1.780480784E2,1.433356934E2,1.570000052E0,5.170000076E1,5.802409217E-3,3.790092468E0,2.846024990E0,1.600000000E1
3.538188436E0,4.300225815E1,-7.879100626E1,1.768110384E2,1.420986328E2,1.580000043E0,5.329999924E1,7.231663447E-3,3.790092468E0,2.500000000E0,2.000000000E1
4.550824581E0,4.300226882E1,-7.879099646E1,1.754120073E2,1.406995850E2,1.529999971E0,4.940000153E1,8.634463321E-3,3.790092468E0,2.500000000E0,2.000000000E1
5.550281716E0,4.300227894E1,-7.879098616E1,1.747641958E2,1.400517578E2,1.450000048E0,4.920000076E1,9.993699620E-3,3.790092468E0,2.500000000E0,2.100000000E1
6.545541247E0,4.300228790E1,-7.879097479E1,1.750394166E2,1.403269653E2,1.409999967E0,5.470000076E1,1.116421453E-2,3.790092468E0,2.500000000E0,2.100000000E1
7.548820465E0,4.300229359E1,-7.879096268E1,1.746225537E2,1.399100952E2,1.179999948E0,6.580000305E1,1.232445206E-2,3.790092468E0,2.500000000E0,2.100000000E1
8.548845100E0,4.300229571E1,-7.879094871E1,1.748402054E2,1.401277466E2,1.299999952E0,8.480000305E1,1.361269946E-2,3.790092468E0,2.500000000E0,2.100000000E1
9.541324944E0,4.300229230E1,-7.879093357E1,1.742022560E2,1.394898071E2,1.399999976E0,1.074000015E2,1.507932022E-2,3.790092468E0,2.500000000E0,2.100000000E1
1.053318854E1,4.300228489E1,-7.879091865E1,1.743766163E2,1.396641846E2,1.480000019E0,1.221999969E2,1.650873289E-2,3.790092468E0,2.500000000E0,2.100000000E1
1.155311984E1,4.300227583E1,-7.879090618E1,1.743327736E2,1.396203613E2,1.399999976E0,1.310000000E2,1.796489161E-2,3.790092468E0,2.500000000E0,2.100000000E1
1.258395942E1,4.300226598E1,-7.879089438E1,1.745333755E2,1.398209839E2,1.509999990E0,1.338000031E2,1.938758032E-2,3.790092468E0,2.500000000E0,2.100000000E1
1.353899057E1,4.300225620E1,-7.879088310E1,1.743177178E2,1.396053467E2,1.409999967E0,1.353000031E2,2.073722326E-2,3.790092468E0,2.500000000E0,2.100000000E1
1.453764937E1,4.300224670E1,-7.879087277E1,1.741145731E2,1.394022217E2,1.419999957E0,1.380000000E2,2.218400018E-2,3.790092468E0,2.500000000E0,2.100000000E1
1.553749692E1,4.300223686E1,-7.879086113E1,1.742957658E2,1.395834351E2,1.500000000E0,1.371000061E2,2.373233422E-2,3.790092468E0,2.500000000E0,2.100000000E1
1.654016739E1,4.300222670E1,-7.879084811E1,1.742698653E2,1.395575562E2,1.570000052E0,1.336000061E2,2.529226386E-2,3.790092468E0,2.500000000E0,2.100000000E1
1.754105682E1,4.300221726E1,-7.879083392E1,1.741425864E2,1.394302979E2,1.529999971E0,1.295000000E2,2.676632571E-2,3.790092468E0,2.500000000E0,2.100000000E1
1.853422067E1,4.300220892E1,-7.879081983E1,1.742300312E2,1.395177612E2,1.460000038E0,1.270000000E2,2.820623681E-2,3.790092468E0,2.500000000E0,2.100000000E1
1.955011020E1,4.300220077E1,-7.879080607E1,1.741815511E2,1.394692993E2,1.460000038E0,1.293000031E2,2.964734602E-2,3.790092468E0,2.500000000E0,2.100000000E1
2.054980536E1,4.300219263E1,-7.879079228E1,1.742008811E2,1.394886475E2,1.480000019E0,1.274000015E2,3.105677852E-2,3.790092468E0,2.500000000E0,2.100000000E1
2.155102582E1,4.300218572E1,-7.879077775E1,1.743086531E2,1.395964355E2,1.389999986E0,1.126999969E2,3.242951422E-2,3.790092468E0,2.500000000E0,2.100000000E1
2.254041926E1,4.300218230E1,-7.879076153E1,1.742504153E2,1.395382080E2,1.460000038E0,1.019000015E2,3.387664896E-2,3.790092468E0,2.500000000E0,2.100000000E1
2.353838510E1,4.300218454E1,-7.879074400E1,1.738811523E2,1.391689453E2,1.460000038E0,7.869999695E1,3.537067828E-2,3.790092468E0,2.500000000E0,2.100000000E1
2.454835661E1,4.300219159E1,-7.879072836E1,1.734297450E2,1.387175293E2,1.429999948E0,5.879999924E1,3.696823077E-2,3.790092468E0,2.500000000E0,2.100000000E1
2.554517457E1,4.300220141E1,-7.879071402E1,1.733823958E2,1.386701660E2,1.529999971E0,5.100000000E1,3.851617299E-2,3.790092468E0,2.500000000E0,2.100000000E1
2.653503410E1,4.300221164E1,-7.879070111E1,1.734103041E2,1.386980591E2,1.370000005E0,4.879999924E1,3.997042922E-2,3.790092468E0,2.500000000E0,2.100000000E1
2.755078546E1,4.300222160E1,-7.879068952E1,1.731993817E2,1.384871216E2,1.429999948E0,4.729999924E1,4.142244595E-2,3.790092468E0,2.500000000E0,2.100000000E1
2.854860509E1,4.300223162E1,-7.879067807E1,1.731527050E2,1.384404297E2,1.370000005E0,4.579999924E1,4.282714818E-2,3.790092468E0,2.500000000E0,2.100000000E1
2.954622374E1,4.300224120E1,-7.879066681E1,1.729467868E2,1.382344971E2,1.379999995E0,4.620000076E1,4.426813314E-2,3.790092468E0,2.500000000E0,2.100000000E1
3.053814494E1,4.300225064E1,-7.879065467E1,1.728894277E2,1.381771240E2,1.440000057E0,4.850000000E1,4.574442264E-2,3.790092468E0,2.500000000E0,2.100000000E1
3.154706733E1,4.300225918E1,-7.879064077E1,1.726340075E2,1.379216919E2,1.440000057E0,5.250000000E1,4.723354608E-2,3.790092468E0,2.500000000E0,2.100000000E1
3.254748270E1,4.300226734E1,-7.879062625E1,1.727389380E2,1.380266113E2,1.460000038E0,5.090000153E1,4.874192069E-2,3.790092468E0,2.500000000E0,2.100000000E1
3.354619540E1,4.300227605E1,-7.879061203E1,1.727136816E2,1.380013428E2,1.480000019E0,4.890000153E1,5.021016497E-2,3.790092468E0,2.500000000E0,2.100000000E1
3.454905842E1,4.300228476E1,-7.879059846E1,1.728841040E2,1.381717529E2,1.409999967E0,4.740000153E1,5.164571695E-2,3.790092468E0,2.500000000E0,2.100000000E1
3.554754884E1,4.300229233E1,-7.879058416E1,1.728784378E2,1.381660767E2,1.379999995E0,5.479999924E1,5.295060048E-2,3.790092468E0,2.500000000E0,2.100000000E1
3.654782066E1,4.300229628E1,-7.879056905E1,1.729320300E2,1.382196655E2,1.240000010E0,7.309999847E1,5.433004539E-2,3.790092468E0,2.500000000E0,2.100000000E1
3.755066821E1,4.300229521E1,-7.879055215E1,1.728974780E2,1.381851196E2,1.409999967E0,9.790000153E1,5.584987309E-2,3.790092468E0,2.500000000E0,2.100000000E1
3.854911483E1,4.300228903E1,-7.879053548E1,1.728997820E2,1.381874390E2,1.519999981E0,1.186999969E2,5.743655035E-2,3.790092468E0,2.500000000E0,2.100000000E1
3.954683941E1,4.300227980E1,-7.879052060E1,1.730749325E2,1.383626099E2,1.529999971E0,1.283000031E2,5.901656694E-2,3.790092468E0,2.500000000E0,2.100000000E1
4.054796967E1,4.300226938E1,-7.879050739E1,1.731205647E2,1.384082642E2,1.519999981E0,1.333999939E2,6.056306412E-2,3.790092468E0,2.500000000E0,2.100000000E1
4.155211936E1,4.300225881E1,-7.879049503E1,1.731944561E2,1.384821777E2,1.509999990E0,1.343999939E2,6.198032145E-2,3.790092468E0,2.500000000E0,2.100000000E1
4.254138628E1,4.300224937E1,-7.879048332E1,1.733313990E2,1.386191406E2,1.330000043E0,1.330000000E2,6.340937487E-2,3.790092468E0,2.500000000E0,2.100000000E1
4.354894071E1,4.300223992E1,-7.879047141E1,1.732372017E2,1.385249634E2,1.450000048E0,1.333999939E2,6.482358017E-2,3.790092468E0,2.500000000E0,2.100000000E1
