"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
9.971022606E-3,4.300314040E1,-7.879476949E1,1.825438036E2,1.478288630E2,NaN,NaN,3.292107526E-4,3.557292704E1,3.001889563E1,-1.000000000E0
5.288004875E-2,4.300314106E1,-7.879476555E1,1.825456728E2,1.478307320E2,NaN,NaN,3.258929691E-2,4.335749631E1,3.001964032E1,-1.000000000E0
4.943090677E-1,4.300291200E1,-7.879500901E1,1.960337044E2,1.613191153E2,NaN,NaN,3.258929691E-2,2.576772865E1,3.000755825E1,-1.000000000E0
6.485719681E-1,4.300291200E1,-7.879500901E1,1.946000000E2,1.598854109E2,NaN,NaN,3.349571321E-2,2.580670401E1,3.000755850E1,-1.000000000E0
2.121575356E0,4.300290510E1,-7.879501493E1,1.946000000E2,1.598854218E2,NaN,NaN,3.349571321E-2,2.628734918E1,3.000302330E1,-1.000000000E0
3.121577740E0,4.300290510E1,-7.879501493E1,1.946000000E2,1.598854218E2,NaN,NaN,3.349571321E-2,2.696377194E1,3.000304217E1,-1.000000000E0
4.121580958E0,4.300290510E1,-7.879501493E1,1.946000000E2,1.598854218E2,NaN,NaN,3.349571321E-2,2.767499125E1,3.000305199E1,-1.000000000E0
5.121584058E0,4.300290510E1,-7.879501493E1,1.946000000E2,1.598854218E2,NaN,NaN,3.349571321E-2,2.931712709E1,3.000307084E1,-1.000000000E0
6.121586800E0,4.300290510E1,-7.879501493E1,1.946000000E2,1.598854218E2,NaN,NaN,3.349571321E-2,3.126511511E1,3.000307882E1,-1.000000000E0
7.122368693E0,4.300290510E1,-7.879501493E1,1.946000000E2,1.598854218E2,NaN,NaN,3.349571321E-2,3.212891130E1,3.000309771E1,-1.000000000E0
8.122369885E0,4.300290510E1,-7.879501493E1,1.946000000E2,1.598854218E2,NaN,NaN,3.349571321E-2,3.404330247E1,3.000311656E1,-1.000000000E0
9.122350216E0,4.300290510E1,-7.879501493E1,1.946000000E2,1.598854218E2,NaN,NaN,3.349571321E-2,3.501352898E1,3.000312402E1,-1.000000000E0
1.012234783E1,4.300290510E1,-7.879501493E1,1.946000000E2,1.598854218E2,NaN,NaN,3.349571321E-2,3.624574065E1,3.000314287E1,-1.000000000E0
1.112234092E1,4.300290510E1,-7.879501493E1,1.946000000E2,1.598854218E2,NaN,NaN,3.349571321E-2,3.795526010E1,3.000315338E1,-1.000000000E0
1.212231362E1,4.300290510E1,-7.879501493E1,1.946000000E2,1.598854218E2,NaN,NaN,3.349571321E-2,3.859454730E1,3.000317222E1,-1.000000000E0
1.312230563E1,4.300290510E1,-7.879501493E1,1.946000000E2,1.598854218E2,NaN,NaN,3.349571321E-2,4.012999271E1,3.000319107E1,-1.000000000E0
1.412229383E1,4.300290510E1,-7.879501493E1,1.946000000E2,1.598854218E2,NaN,NaN,3.349571321E-2,4.107324153E1,3.000319682E1,-1.000000000E0
1.512226570E1,4.300290510E1,-7.879501493E1,1.946000000E2,1.598854218E2,NaN,NaN,3.349571321E-2,4.205554334E1,3.000321566E1,-1.000000000E0
1.612225664E1,4.300290510E1,-7.879501493E1,1.946000000E2,1.598854218E2,NaN,NaN,3.349571321E-2,4.364161914E1,3.000322958E1,-1.000000000E0
1.712225020E1,4.300290510E1,-7.879501493E1,1.946000000E2,1.598854218E2,NaN,NaN,3.349571321E-2,4.413097272E1,3.000324843E1,-1.000000000E0
1.812221909E1,4.300290510E1,-7.879501493E1,1.946000000E2,1.598854218E2,NaN,NaN,3.349571321E-2,4.541404180E1,3.000326727E1,-1.000000000E0
1.912220788E1,4.300290510E1,-7.879501493E1,1.946000000E2,1.598854218E2,NaN,NaN,3.349571321E-2,4.634136150E1,3.000327217E1,-1.000000000E0
2.012220156E1,4.300290510E1,-7.879501493E1,1.946000000E2,1.598854218E2,NaN,NaN,1.949024398E-1,4.715481160E1,3.000329102E1,-1.000000000E0
2.112217319E1,4.300431810E1,-7.879456045E1,1.757198488E2,1.410028385E2,1.159999967E0,1.314843823E2,"",4.748651530E0,4.029364438E0,-1.000000000E0
