"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
4.968404770E-2,4.300433666E1,-7.879458353E1,1.779825968E2,1.432655473E2,NaN,NaN,2.854664593E-3,3.647025117E1,1.002799026E1,-1.000000000E0
6.331984997E-1,4.300431379E1,-7.879459949E1,1.764107056E2,1.416936933E2,4.600000083E-1,3.209765625E2,5.616679539E-3,1.309230234E1,8.000000000E0,-1.000000000E0
1.495192409E0,4.300429324E1,-7.879461857E1,1.759805908E2,1.412636108E2,4.600000083E-1,2.974218750E2,6.381996366E-3,3.653816987E0,6.000000000E0,-1.000000000E0
2.495172620E0,4.300429652E1,-7.879462685E1,1.775328369E2,1.428158489E2,4.600000083E-1,3.294140625E2,7.898954287E-3,3.535533906E0,4.000000000E0,-1.000000000E0
3.495153904E0,4.300430808E1,-7.879463674E1,1.787042236E2,1.439872123E2,8.799999952E-1,3.227343750E2,9.106648478E-3,3.535533906E0,4.000000000E0,-1.000000000E0
4.495133638E0,4.300431655E1,-7.879464604E1,1.771549072E2,1.424378783E2,1.139999986E0,3.150000000E2,1.037657101E-2,3.535533906E0,3.000000000E0,-1.000000000E0
5.495115161E0,4.300432208E1,-7.879465970E1,1.772249756E2,1.425079333E2,1.190000057E0,2.949609375E2,1.155092473E-2,3.535533906E0,3.000000000E0,-1.000000000E0
6.495526910E0,4.300432380E1,-7.879467395E1,1.776706543E2,1.429536053E2,1.190000057E0,2.731640625E2,1.255995002E-2,3.535533906E0,3.000000000E0,-1.000000000E0
7.495527983E0,4.300432359E1,-7.879468636E1,1.773461914E2,1.426291397E2,1.179999948E0,2.657812500E2,1.345024898E-2,3.535533906E0,3.000000000E0,-1.000000000E0
8.495505333E0,4.300432485E1,-7.879469717E1,1.772420654E2,1.425250088E2,1.070000052E0,2.763281250E2,1.445645266E-2,3.535533906E0,3.000000000E0,-1.000000000E0
9.495525837E0,4.300433088E1,-7.879470639E1,1.768692017E2,1.421521318E2,1.149999976E0,3.019921875E2,1.570246894E-2,3.535533906E0,3.000000000E0,-1.000000000E0
1.049551487E1,4.300434123E1,-7.879471226E1,1.764106445E2,1.416935546E2,1.149999976E0,3.251953125E2,1.703861011E-2,3.535533906E0,3.000000000E0,-1.000000000E0
1.149549365E1,4.300435263E1,-7.879471745E1,1.764832153E2,1.417661035E2,1.149999976E0,3.287109375E2,1.826962741E-2,3.535533906E0,3.000000000E0,-1.000000000E0
1.249549723E1,4.300436177E1,-7.879472600E1,1.766369019E2,1.419197714E2,1.200000048E0,3.114843750E2,1.946830887E-2,3.535533906E0,3.000000000E0,-1.000000000E0
1.349549508E1,4.300436892E1,-7.879473703E1,1.766369020E2,1.419197559E2,1.200000048E0,3.114843675E2,2.079038549E-2,4.748651530E0,4.029364438E0,-1.000000000E0
1.449547386E1,4.300436894E1,-7.879475329E1,1.764091188E2,1.416919686E2,1.200000048E0,2.851171778E2,2.197700208E-2,4.748651530E0,4.029364438E0,-1.000000000E0
1.549548125E1,4.300436595E1,-7.879476729E1,1.760065919E2,1.412894436E2,1.159999967E0,2.678906153E2,2.304798696E-2,4.748651530E0,4.029364438E0,-1.000000000E0
1.649548137E1,4.300436610E1,-7.879478046E1,1.761497804E2,1.414326286E2,1.159999967E0,2.696484278E2,2.428919734E-2,4.748651530E0,4.029364438E0,-1.000000000E0
1.749546087E1,4.300437383E1,-7.879479149E1,1.760460207E2,1.413288521E2,1.149999976E0,2.917968661E2,2.563226199E-2,4.748651530E0,4.029364438E0,-1.000000000E0
1.849546897E1,4.300438551E1,-7.879479569E1,1.759869996E2,1.412698090E2,1.090000033E0,3.181640564E2,2.699730226E-2,4.748651530E0,4.029364438E0,-1.000000000E0
1.949547303E1,4.300439692E1,-7.879480186E1,1.760297853E2,1.413125725E2,1.149999976E0,3.251953070E2,"",4.748651530E0,4.029364438E0,-1.000000000E0
