"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
1.112355417E0,4.300440419E1,-7.879415319E1,1.656234355E2,1.309063721E2,3.000000119E-1,1.790000000E2,4.630158660E-3,1.033205032E1,1.226124096E1,0.000000000E0
1.871450000E0,4.300443834E1,-7.879418577E1,1.654092108E2,1.306920776E2,5.500000119E-1,1.790000000E2,6.870568906E-3,7.386416912E0,7.892920017E0,1.100000000E1
2.857934322E0,4.300445714E1,-7.879419568E1,1.665654361E2,1.318482666E2,0.000000000E0,NaN,8.958692760E-3,5.969658852E0,6.648206711E0,1.700000000E1
3.864735155E0,4.300447571E1,-7.879419950E1,1.676982830E2,1.329810791E2,1.570000052E0,8.800000191E0,1.004914807E-2,4.692851067E0,4.657294750E0,1.700000000E1
4.861721144E0,4.300448485E1,-7.879419464E1,1.696957348E2,1.349785156E2,6.999999881E-1,8.899999619E0,1.413197777E-2,4.593871117E0,4.288610935E0,1.700000000E1
5.862479477E0,4.300452142E1,-7.879419014E1,1.706013171E2,1.358840332E2,9.100000262E-1,8.699999809E0,1.576007945E-2,4.255753040E0,4.086560249E0,1.700000000E1
6.864499737E0,4.300453606E1,-7.879419046E1,1.717524056E2,1.370350952E2,9.399999976E-1,8.699999809E0,1.594508003E-2,3.921582460E0,3.958935261E0,1.700000000E1
7.864235622E0,4.300453542E1,-7.879418836E1,1.725441520E2,1.378268433E2,1.200000048E0,1.506999969E2,1.675259504E-2,3.790092468E0,3.644096851E0,1.700000000E1
8.866072757E0,4.300452886E1,-7.879418410E1,1.720933945E2,1.373760986E2,6.999999881E-1,1.406000061E2,1.775620568E-2,3.790092468E0,3.182051182E0,1.700000000E1
9.862713122E0,4.300452356E1,-7.879417411E1,1.715317369E2,1.368144531E2,1.350000024E0,1.373999939E2,1.880049494E-2,3.790092468E0,3.167539120E0,1.700000000E1
1.085846515E1,4.300451925E1,-7.879416270E1,1.718567995E2,1.371395264E2,1.090000033E0,1.235000000E2,1.967972941E-2,3.790092468E0,3.034399509E0,1.700000000E1
1.186102984E1,4.300451995E1,-7.879415193E1,1.715915393E2,1.368742676E2,8.899999857E-1,9.609999847E1,2.057890091E-2,3.790092468E0,2.931122303E0,1.700000000E1
1.285661052E1,4.300452733E1,-7.879414741E1,1.718445422E2,1.371272583E2,8.399999738E-1,3.060000038E1,2.197132141E-2,3.790092468E0,2.567244053E0,1.700000000E1
1.386138328E1,4.300453955E1,-7.879415115E1,1.719874484E2,1.372701416E2,9.800000191E-1,3.585000000E2,2.355246521E-2,3.790092468E0,2.500000000E0,1.700000000E1
