"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
3.517985344E-3,4.300195222E1,-7.880982118E1,1.800688162E2,1.453522342E2,NaN,NaN,3.211619536E-2,2.629484044E1,4.547684236E0,-1.000000000E0
8.481979370E-3,4.300224059E1,-7.880979908E1,1.779465252E2,1.432294307E2,NaN,NaN,4.190536056E-2,1.200666145E1,1.981907369E1,-1.000000000E0
2.149073958E0,4.300215964E1,-7.880984639E1,1.793729680E2,1.446560070E2,7.582828999E-1,2.740098796E2,4.472541432E-2,1.440170878E1,9.839909272E0,-1.000000000E0
2.582785964E0,4.300213683E1,-7.880983123E1,1.762937621E2,1.415768459E2,7.582828999E-1,NaN,4.582891973E-2,1.971700011E1,5.479294432E0,-1.000000000E0
3.532776833E0,4.300213649E1,-7.880981767E1,1.762971441E2,1.415802320E2,2.186168879E-1,NaN,4.849613352E-2,1.576799784E1,5.532360498E0,-1.000000000E0
4.525768161E0,4.300215484E1,-7.880979655E1,1.763017561E2,1.415848163E2,2.242712229E-1,NaN,5.007771908E-2,1.401787090E1,5.573207501E0,-1.000000000E0
5.525760412E0,4.300216500E1,-7.880978294E1,1.763039058E2,1.415869511E2,1.714301258E-1,NaN,5.119248577E-2,1.400000000E1,5.327853952E0,-1.000000000E0
6.525752306E0,4.300217500E1,-7.880978198E1,1.763022116E2,1.415852392E2,5.443864465E-1,6.683117597E1,5.170612970E-2,1.400000000E1,5.317110082E0,-1.000000000E0
7.526277065E0,4.300217900E1,-7.880977880E1,1.763021716E2,1.415851929E2,5.443864465E-1,8.941396666E1,5.283073172E-2,1.400000000E1,5.329835077E0,-1.000000000E0
8.525970697E0,4.300217766E1,-7.880976509E1,1.763036343E2,1.415866614E2,4.906314909E-1,7.313956113E1,5.426003047E-2,1.400000000E1,5.417549334E0,-1.000000000E0
9.525964618E0,4.300216737E1,-7.880975456E1,1.763111326E2,1.415941808E2,3.025329113E-1,1.357486087E2,"",1.400000000E1,7.747219527E0,-1.000000000E0
