"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
5.547046661E-3,4.300171850E1,-7.880984357E1,1.791359844E2,1.444198166E2,NaN,NaN,6.409719714E-4,2.218441734E1,3.633452397E0,-1.000000000E0
3.638696671E-2,4.300171812E1,-7.880983571E1,1.791388187E2,1.444226536E2,NaN,NaN,1.049255374E-2,4.095560999E1,3.646431638E0,-1.000000000E0
4.856489897E-1,4.300178205E1,-7.880991958E1,1.796241403E2,1.449078392E2,NaN,NaN,1.116782801E-2,2.790077133E1,1.945338096E1,-1.000000000E0
2.613370061E0,4.300178724E1,-7.880992390E1,1.779612163E2,1.432449049E2,NaN,NaN,2.287296050E-2,2.868884456E1,1.015275357E1,-1.000000000E0
3.095472097E0,4.300187961E1,-7.880985485E1,1.790128831E2,1.442964230E2,3.858596683E-1,NaN,3.473714594E-2,1.853206418E1,1.720083143E1,-1.000000000E0
4.045467973E0,4.300197696E1,-7.880979513E1,1.763619556E2,1.416453356E2,3.858596683E-1,NaN,4.245173329E-2,1.445389417E1,5.873369599E0,-1.000000000E0
4.995463729E0,4.300204390E1,-7.880977020E1,1.763200846E2,1.416033507E2,3.858596683E-1,7.171113996E1,4.531757269E-2,1.272873881E1,5.358326043E0,-1.000000000E0
5.945458412E0,4.300206913E1,-7.880977740E1,1.763131687E2,1.415963877E2,5.222965479E-1,7.710836662E1,4.669254315E-2,1.274096066E1,5.193019440E0,-1.000000000E0
6.927453756E0,4.300208073E1,-7.880978324E1,1.763294944E2,1.416126910E2,5.917199850E-1,8.469225756E1,5.621749982E-2,1.275004479E1,6.224573564E0,-1.000000000E0
7.927448988E0,4.300216544E1,-7.880976584E1,1.763345097E2,1.416175585E2,1.115730524E0,8.809176250E1,5.736878065E-2,1.400000000E1,5.166115528E0,-1.000000000E0
8.928251982E0,4.300215868E1,-7.880975512E1,1.763261373E2,1.416092009E2,1.115730524E0,9.552578112E1,5.940799906E-2,1.469398580E1,1.209109415E1,-1.000000000E0
9.927931547E0,4.300214282E1,-7.880974254E1,1.763420018E2,1.416250972E2,6.989976764E-1,1.267771488E2,"",8.336071504E0,6.998054931E0,-1.000000000E0
