"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
7.274985313E-3,4.300193123E1,-7.880992645E1,1.772699312E2,1.425533604E2,NaN,NaN,2.285677257E-3,2.422070673E1,8.776641321E0,-1.000000000E0
1.042997837E-2,4.300192963E1,-7.880995447E1,1.769234852E2,1.422069102E2,NaN,NaN,2.285677258E-3,2.381171626E1,6.880643982E0,-1.000000000E0
1.042997837E-2,4.300192963E1,-7.880995447E1,1.769234852E2,1.422069102E2,NaN,NaN,2.505363523E-3,2.381171626E1,6.880643982E0,-1.000000000E0
2.068120241E-1,4.300192944E1,-7.880995178E1,1.769264988E2,1.422099248E2,NaN,NaN,5.643524653E-3,2.380854700E1,6.880643983E0,-1.000000000E0
2.106820703E0,4.300195740E1,-7.880995710E1,1.783396234E2,1.436229979E2,1.635859609E-1,NaN,1.272085844E-2,1.889677386E1,1.550114244E1,-1.000000000E0
3.056813240E0,4.300200706E1,-7.880990267E1,1.764033943E2,1.416866933E2,3.708247840E-1,NaN,2.051723778E-2,1.632790438E1,6.523579069E0,-1.000000000E0
4.006805778E0,4.300206836E1,-7.880985612E1,1.763727731E2,1.416559737E2,3.708247840E-1,9.775361556E1,2.420666840E-2,1.344483801E1,6.279262172E0,-1.000000000E0
4.956798196E0,4.300209165E1,-7.880982381E1,1.763656801E2,1.416488470E2,6.150416732E-1,7.397739071E1,2.557094558E-2,1.269709735E1,6.224168644E0,-1.000000000E0
5.906790257E0,4.300210353E1,-7.880981964E1,1.763699561E2,1.416531026E2,2.388585359E-1,2.185405796E1,2.794866535E-2,1.271138954E1,7.440159500E0,-1.000000000E0
6.856783152E0,4.300212224E1,-7.880980549E1,1.763937621E2,1.416768786E2,1.954706162E-1,NaN,2.924060392E-2,1.014269232E1,1.236070677E1,-1.000000000E0
7.806773424E0,4.300213370E1,-7.880980288E1,1.764143565E2,1.416974531E2,2.604052722E-1,NaN,3.025889409E-2,1.037161982E1,1.212253848E1,-1.000000000E0
8.756497860E0,4.300213965E1,-7.880979336E1,1.764199425E2,1.417030308E2,2.604052722E-1,1.564114297E2,"",9.493623008E0,1.411776809E1,-1.000000000E0
