"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
1.556549072E-1,4.300212657E1,-7.880973715E1,1.781300891E2,1.434132149E2,NaN,NaN,9.546241628E-3,1.922514703E1,1.157740501E1,-1.000000000E0
5.638769865E-1,4.300205433E1,-7.880980058E1,1.791817767E2,1.444650164E2,NaN,NaN,1.651512058E-2,1.728180956E1,3.714763819E0,-1.000000000E0
1.581793904E0,4.300199533E1,-7.880982947E1,1.765772202E2,1.418605586E2,2.027311325E0,2.014953344E2,2.196228826E-2,2.892426315E1,8.515218000E0,-1.000000000E0
2.581782460E0,4.300203837E1,-7.880979749E1,1.764376848E2,1.417209539E2,2.027311325E0,1.953354194E2,2.571510035E-2,2.254093795E1,5.778980947E0,-1.000000000E0
3.531772256E0,4.300207163E1,-7.880978961E1,1.763697526E2,1.416529640E2,1.136478066E0,1.948671855E2,3.023299094E-2,1.933993958E1,5.721670039E0,-1.000000000E0
4.497762203E0,4.300210912E1,-7.880976820E1,1.763682732E2,1.416514226E2,1.359145790E-1,1.224360130E2,3.291161216E-2,1.473449286E1,6.156527087E0,-1.000000000E0
5.497751832E0,4.300213305E1,-7.880976443E1,1.763717568E2,1.416548642E2,2.475789189E-1,6.194357749E1,3.401092322E-2,1.400000000E1,5.989750054E0,-1.000000000E0
6.497742295E0,4.300214211E1,-7.880975903E1,1.763521960E2,1.416352885E2,4.297144413E-1,5.211122402E1,3.665413740E-2,1.400000000E1,5.850917193E0,-1.000000000E0
7.498107314E0,4.300216581E1,-7.880976160E1,1.763479857E2,1.416310349E2,7.313312292E-1,6.965056749E1,3.708639183E-2,1.400000000E1,5.813993647E0,-1.000000000E0
8.497785449E0,4.300216886E1,-7.880975830E1,1.763506951E2,1.416337397E2,6.004902720E-1,7.967327641E1,3.801462197E-2,7.399133203E0,5.707631410E0,-1.000000000E0
9.497774363E0,4.300217721E1,-7.880975820E1,1.763471220E2,1.416301516E2,6.004902720E-1,9.543806189E1,3.942702501E-2,6.639210746E0,5.732393700E0,-1.000000000E0
1.049809468E1,4.300216801E1,-7.880974621E1,1.764443827E2,1.417274318E2,7.328214645E-1,1.259438400E2,"",6.274774402E0,5.722189848E0,-1.000000000E0
